,21,22,23,24,25,26,27,28,29,30,31,32,33,34
# of instances,44.0,109.0,196.0,306.0,397.0,450.0,461.0,523.0,575.0,571.0,578.0,469.0,260.0,108.0
mean,0.9645454545454553,0.8875229357798167,1.1687755102040818,1.4284313725490199,1.951259445843827,2.5771333333333346,3.6388286334056374,5.0017973231357615,7.325617391304355,11.39339754816112,16.25209342560555,24.54673773987206,32.12419230769229,47.66870370370369
Q(0.1),[0.5700371690782828, 0.5700371690782828],[0.6305967687910113, 0.6305967687910113],[0.6811356584684374, 0.6811356584684374],[0.8304677843046049, 0.8304677843046049],[1.0202860203765212, 1.0202860203765212],[1.3504621740798917, 1.3504621740798917],[1.7104736932270004, 1.7104736932270004],[2.290235550884539, 2.290235550884539],[3.260477536896068, 3.260477536896068],[4.890002134588058, 4.890002134588058],[7.009234443566425, 7.009234443566425],[11.159796095148305, 11.159796095148305],[15.669898143529018, 15.669898143529018],[21.071695885087266, 21.071695885087266]
Q(0.25),[0.6498735506353757, 0.6498735506353757],[0.7002962267550458, 0.7002962267550458],[0.8298714434114104, 0.8298714434114104],[0.9899746006366854, 0.9899746006366854],[1.2797038985696179, 1.2797038985696179],[1.6901350622787965, 1.6901350622787965],[2.290167228098181, 2.290167228098181],[3.0297854088051652, 3.0297854088051652],[4.479692505690541, 4.479692505690541],[6.579769405012986, 6.579769405012986],[10.189980521344909, 10.189980521344909],[14.490003198836124, 14.490003198836124],[20.339465329879125, 20.339465329879125],[30.14644477797126, 30.14644477797126]
median,[0.7798258011694486, 0.7798258011694486],[0.8293777260165948, 0.8293777260165948],[1.0400110060745473, 1.0400110060745473],[1.249808772850738, 1.249808772850738],[1.6899745163071636, 1.6899745163071636],[2.210016990140422, 2.210016990140422],[3.1700352559417615, 3.1700352559417615],[4.300248223641991, 4.300248223641991],[6.270030235106002, 6.270030235106002],[9.42000372730734, 9.42000372730734],[14.070003322094502, 14.070003322094502],[21.170001661857626, 21.170001661857626],[28.45803271074217, 28.45803271074217],[46.09885697235283, 46.09885697235283]
Q(0.75),[0.9645454545454553, 0.9645454545454553],[0.9900408123384119, 0.9900408123384119],[1.300127265957681, 1.300127265957681],[1.6399984774120242, 1.6399984774120242],[2.399970255604103, 2.399970255604103],[3.039610514522924, 3.039610514522924],[4.589995199304259, 4.589995199304259],[6.2602476907980895, 6.2602476907980895],[9.230424415693852, 9.230424415693852],[14.47051791102233, 14.47051791102233],[20.30969274185071, 20.30969274185071],[30.259999203913353, 30.259999203913353],[39.46029618945781, 39.46029618945781],[59.74012647133112, 59.74012647133112]
Q(0.9),[1.2893332413308658, 1.2893332413308658],[1.1701571648790046, 1.1701571648790046],[1.7694062255853302, 1.7694062255853302],[2.1597761733667666, 2.1597761733667666],[3.3691933273707586, 3.3691933273707586],[4.150096579683772, 4.150096579683772],[6.169496720408319, 6.169496720408319],[8.579748177692803, 8.579748177692803],[12.62954803614651, 12.62954803614651],[21.229995091387583, 21.229995091387583],[27.98077984703992, 27.98077984703992],[41.49035551219566, 41.49035551219566],[53.830277831474824, 53.830277831474824],[77.81853828442027, 77.81853828442027]
