,43,0.54
,40,0.53
,46,0.7
,42,0.55
,48,0.57
,40,0.58
,46,0.53
,46,0.54
,45,0.51
,39,0.57
,42,0.49
,42,0.64
,44,0.5
,45,0.52
,46,0.63
,44,0.51
,45,0.69
,42,0.53
,39,0.53
,39,0.63
,44,0.68
,45,0.55
,43,0.58
,41,0.5
,43,0.55
,40,0.53
,43,0.61
,46,0.61
,39,0.53
,44,0.59
,43,0.53
,42,0.53
,39,0.58
,42,0.53
,38,0.56
,41,0.51
,45,0.54
,47,0.78
,40,0.59
,42,0.56
,46,0.54
,44,0.52
,41,0.54
,42,0.65
,40,0.56
,45,0.54
,39,0.57
,41,0.56
,41,0.58
,46,0.54
,45,0.54
,47,0.5
,38,0.5
,47,0.54
,40,0.51
,39,0.6
,40,0.62
,45,0.56
,39,0.53
,37,0.53
,43,0.58
,43,0.52
,46,0.58
,44,0.53
,42,0.52
,43,0.54
,45,0.64
,44,0.49
,44,0.5
,42,0.54
,43,0.58
,44,0.54
,40,0.54
,43,0.72
,45,0.54
,41,0.49
,45,0.58
,39,0.63
,44,0.56
,43,0.54
,44,0.62
,37,0.62
,40,0.62
,40,0.59
,41,0.61
,43,0.54
,39,0.66
,45,0.56
,43,0.56
,39,0.57
,40,0.61
,42,0.55
,45,0.62
,44,0.57
,46,0.57
,44,0.77
,40,0.49
,46,0.53
,41,0.57
,43,0.55
,43,0.56
,40,0.5
,36,0.57
,44,0.6
,46,0.52
,38,0.48
,43,0.49
,44,0.58
,40,0.52
,44,0.55
,45,0.49
,39,0.56
,41,0.51
,44,0.82
,47,0.74
,45,0.56
,40,0.64
,43,0.78
,41,0.61
,42,0.68
,42,0.53
,45,0.58
,45,0.55
,43,0.6
,41,0.63
,44,0.53
,42,0.53
,40,0.56
,46,0.64
,41,0.53
,37,0.56
,43,1.63
,41,0.58
,37,0.51
,46,0.96
,46,0.56
,43,0.53
,40,0.84
,38,0.6
,46,0.65
,44,0.54
,43,0.5
,45,0.49
,46,0.5
,44,0.54
,38,0.55
,45,0.63
,37,0.56
,44,0.59
,42,0.55
,47,0.6
,42,0.61
,43,0.55
,43,0.56
,46,0.54
,42,0.79
,43,0.53
,43,0.62
,46,0.52
,43,0.58
,45,0.53
,43,0.5
,42,0.7
,44,0.74
,46,0.59
,45,0.58
,43,0.48
,40,0.49
,40,0.57
,44,0.52
,46,0.56
,43,0.56
,43,0.53
,42,0.57
,47,0.52
,43,0.66
,45,0.67
,43,0.87
,41,0.57
,42,0.52
,44,0.55
,46,0.53
,38,0.55
,45,0.55
,38,0.59
,45,0.66
,47,0.61
,45,0.52
,46,0.55
,39,0.58
,40,0.57
,43,0.57
,38,0.57
,40,0.65
,45,0.51
,43,0.59
,41,0.55
,44,0.52
,37,0.58
,39,0.53
,43,0.87
,46,0.53
,46,0.59
,41,0.54
,41,0.61
,41,0.52
,43,0.6
,42,0.58
,40,0.55
,39,0.55
,41,0.57
,40,0.56
,43,0.57
,46,0.6
,44,1.24
,42,0.62
,38,0.97
,38,0.53
,43,0.57
,37,0.56
,42,0.57
,44,0.52
,42,0.6
,40,0.69
,44,0.53
,41,0.53
,44,0.57
,46,0.52
,43,0.55
,41,0.56
,41,0.52
,43,0.56
,38,0.55
,41,0.55
,38,0.54
,44,0.56
,44,0.51
,38,0.52
,45,0.57
,39,0.62
,44,0.55
,39,0.64
,46,0.53
,45,0.53
,41,0.55
,47,0.59
,42,0.59
,45,0.83
,43,0.57
,44,0.55
,45,0.64
,46,0.63
,39,0.56
,38,0.55
,46,0.56
,43,0.57
,39,0.54
,45,0.56
,46,0.55
,44,0.6
,44,0.58
,40,0.53
,45,0.57
,45,0.51
,46,0.61
,42,0.65
,47,0.58
,44,0.53
,41,0.56
,42,0.56
,43,0.64
,46,0.63
,41,0.56
,42,0.61
,43,0.59
,43,0.56
,41,0.6
,39,0.5
,41,0.58
,40,0.52
,40,0.61
,40,0.54
,43,0.59
,41,0.58
,44,0.51
,40,0.52
,42,0.52
,45,0.55
,42,0.63
,37,0.58
,40,0.56
,43,0.53
,43,0.57
,44,0.51
,43,0.59
,46,0.54
,42,0.51
,42,0.71
,38,0.55
,44,0.55
,44,0.87
,45,0.59
,39,0.59
,42,0.56
,43,0.53
,38,0.59
,43,0.68
,43,0.58
,45,0.54
,42,0.54
,45,0.62
,45,0.54
,41,0.57
,43,0.55
,42,0.5
,37,0.53
,43,0.67
,40,0.52
,44,0.51
,41,0.51
,37,0.54
,44,0.53
,41,0.51
,45,0.51
,43,0.55
,42,0.56
,42,0.55
,45,0.58
,44,0.57
,38,0.57
,44,1.04
,40,0.51
,42,0.58
,45,0.61
,45,0.52
,40,0.56
,45,0.56
,39,0.53
,44,0.59
,41,0.51
,46,0.59
,39,0.59
,35,0.55
,42,0.66
,39,0.56
,41,0.56
,45,0.62
,42,0.53
,42,0.51
,45,0.51
,40,0.6
,42,0.55
,44,1.18
,38,0.68
,40,0.56
,42,0.55
,39,0.54
