,35,36,37,38,39,40,41,42,43,44,45,46,47,48
# of instances,18.0,42.0,138.0,266.0,406.0,481.0,568.0,596.0,653.0,723.0,637.0,378.0,158.0,32.0
mean,0.5644444444444442,0.5554761904761907,0.5730434782608688,0.5980827067669181,0.5630049261083742,0.5784199584199589,0.5710035211267588,0.5965939597315467,0.5817151607963246,0.6056016597510366,0.5879591836734701,0.6139153439153433,0.6707594936708862,0.5978124999999996
Q(0.1),[0.5305556831755474, 0.5305556831755474],[0.5101474448399036, 0.5101474448399036],[0.5103348362339092, 0.5103348362339092],[0.510675119010257, 0.510675119010257],[0.5105441932059628, 0.5105441932059628],[0.5107954390010381, 0.5107954390010381],[0.5103220394047688, 0.5103220394047688],[0.5107334968435069, 0.5107334968435069],[0.510207243160259, 0.510207243160259],[0.5105919686679458, 0.5105919686679458],[0.5104506728423222, 0.5104506728423222],[0.510824544585056, 0.510824544585056],[0.5200560205872476, 0.5200560205872476],[0.5099709652791172, 0.5099709652791172]
Q(0.25),[0.5499230923842376, 0.5499230923842376],[0.5302403523805408, 0.5302403523805408],[0.5398497819868302, 0.5398497819868302],[0.5302912808827093, 0.5302912808827093],[0.5302830934434853, 0.5302830934434853],[0.5303159994384203, 0.5303159994384203],[0.5299998160108765, 0.5299998160108765],[0.5301916964082016, 0.5301916964082016],[0.5301450692791426, 0.5301450692791426],[0.5302547767082942, 0.5302547767082942],[0.5301448689596876, 0.5301448689596876],[0.5302991264210498, 0.5302991264210498],[0.540114732174327, 0.540114732174327],[0.5298903402184214, 0.5298903402184214]
median,[0.559822099051915, 0.559822099051915],[0.5598936249961708, 0.5598936249961708],[0.5500738181369335, 0.5500738181369335],[0.5500737868069326, 0.5500737868069326],[0.5598658087554406, 0.5598658087554406],[0.5501491368671554, 0.5501491368671554],[0.5500736754993123, 0.5500736754993123],[0.5598547266848646, 0.5598547266848646],[0.5598353457378265, 0.5598353457378265],[0.5600262737796052, 0.5600262737796052],[0.5599554697457803, 0.5599554697457803],[0.569587943237018, 0.569587943237018],[0.5798376476572155, 0.5798376476572155],[0.5694790689744896, 0.5694790689744896]
Q(0.75),[0.5700285114768737, 0.5700285114768737],[0.5700830066480299, 0.5700830066480299],[0.579817565381105, 0.579817565381105],[0.5800176529645503, 0.5800176529645503],[0.579999904821486, 0.579999904821486],[0.5896581941119642, 0.5896581941119642],[0.589854651014119, 0.589854651014119],[0.5900091834972242, 0.5900091834972242],[0.5997164776627847, 0.5997164776627847],[0.6097908011898954, 0.6097908011898954],[0.6097174926690779, 0.6097174926690779],[0.6100018110266341, 0.6100018110266341],[0.6393242561196211, 0.6393242561196211],[0.6000809414905601, 0.6000809414905601]
Q(0.9),[0.5904061063471097, 0.5904061063471097],[0.5800544877287456, 0.5800544877287456],[0.6401703352352485, 0.6401703352352485],[0.6197484489770014, 0.6197484489770014],[0.6101385102696597, 0.6101385102696597],[0.6201740155825611, 0.6201740155825611],[0.6397167337831001, 0.6397167337831001],[0.6500253687515656, 0.6500253687515656],[0.6694735759136555, 0.6694735759136555],[0.6993058326381808, 0.6993058326381808],[0.6896081777098346, 0.6896081777098346],[0.7301605607522871, 0.7301605607522871],[0.7498129591894277, 0.7498129591894277],[0.7398877543507518, 0.7398877543507518]
