,Confidence intervals of p0,Confidence intervals of p1
c2d Exp. model,[0.0013119387605966674,0.004329538524821049],[1.3443253987447041,1.4116764517682445]
c2d Poly. model,[1.50641354344494e-11,7.174734817678373e-10],[7.1437565441324296,8.356769869622212]
