,21,22,23,24,25,26,27,28,29,30,31,32,33,34
# of instances,44.0,109.0,196.0,306.0,397.0,450.0,461.0,523.0,573.0,542.0,531.0,340.0,128.0,36.0
mean,2.865000000000002,3.053669724770641,4.364438775510206,5.956405228758176,8.447758186397976,11.8022888888889,16.922711496746217,22.699980879541112,32.339685863874315,44.89322878228785,56.78743879472692,69.93523529411765,78.68437499999997,85.15666666666665
Q(0.1),[1.3303334969864693, 1.3303334969864693],[1.3496790626373751, 1.3496790626373751],[1.9302227039518856, 1.9302227039518856],[2.3806269791515793, 2.3806269791515793],[3.4696119869160795, 3.4696119869160795],[4.909903856876579, 4.909903856876579],[6.63000334275282, 6.63000334275282],[9.50022580886593, 9.50022580886593],[13.580226380285579, 13.580226380285579],[19.120112141162053, 19.120112141162053],[28.170500048247437, 28.170500048247437],[38.229908153584994, 38.229908153584994],[43.8682835696956, 43.8682835696956],[56.30055558245963, 56.30055558245963]
Q(0.25),[1.6497657432969774, 1.6497657432969774],[1.960007166965256, 1.960007166965256],[2.619885557282507, 2.619885557282507],[3.570005465572113, 3.570005465572113],[5.06000223097725, 5.06000223097725],[6.980000504582799, 6.980000504582799],[9.870201239460993, 9.870201239460993],[13.41974693612648, 13.41974693612648],[19.340002410730126, 19.340002410730126],[28.290138104925603, 28.290138104925603],[38.08918062388388, 38.08918062388388],[54.659354970147966, 54.659354970147966],[62.37949581256664, 62.37949581256664],[73.06350798399123, 73.06350798399123]
median,[2.4484983818313144, 2.4484983818313144],[2.630161236694528, 2.630161236694528],[3.6998276056190154, 3.6998276056190154],[4.959552518665873, 4.959552518665873],[7.230008865702618, 7.230008865702618],[9.819547490874019, 9.819547490874019],[14.49000405882287, 14.49000405882287],[19.640005769093605, 19.640005769093605],[28.60000142136849, 28.60000142136849],[41.18838827138665, 41.18838827138665],[56.190004168446194, 56.190004168446194],[69.30000003184095, 69.30000003184095],[78.68437499999997, 78.68437499999997],[84.31196917015552, 84.31196917015552]
Q(0.75),[3.4703881630941544, 3.4703881630941544],[3.7697998204376457, 3.7697998204376457],[5.289866516203437, 5.289866516203437],[7.149865483326205, 7.149865483326205],[10.22006751150983, 10.22006751150983],[14.509866216596956, 14.509866216596956],[20.609998320177077, 20.609998320177077],[28.260743514669002, 28.260743514669002],[40.85999880394498, 40.85999880394498],[57.34986549320612, 57.34986549320612],[72.64050409173721, 72.64050409173721],[86.01012906709876, 86.01012906709876],[95.63040048680047, 95.63040048680047],[99.98732509308145, 99.98732509308145]
Q(0.9),[4.419666656726204, 4.419666656726204],[4.7804047959023475, 4.7804047959023475],[7.669440803642763, 7.669440803642763],[10.749443868408823, 10.749443868408823],[14.709330516069864, 14.709330516069864],[21.140097161198558, 21.140097161198558],[31.15999915217161, 31.15999915217161],[39.8597727316042, 39.8597727316042],[56.549775351626955, 56.549775351626955],[76.22988878989811, 76.22988878989811],[88.40999779106387, 88.40999779106387],[101.61010639605914, 101.61010639605914],[103.1184417881731, 103.1184417881731],[110.64944436161154, 110.64944436161154]
