,Support Loss Confidence Interval,Challenge Loss Confidence Interval
c2d Exp. Model,[2373.9426122475816, 2659.917843524853],[25282.114511951175, 27254.437342373112]
c2d Poly. Model,[2376.047759460882, 2661.12431950777],[25131.930434082322, 29999.303816745505]
