,27,28,29,30,31,32,33,34,35,36,37,38,39,40
# of instances,39.0,84.0,198.0,284.0,386.0,423.0,529.0,537.0,593.0,599.0,584.0,433.0,261.0,103.0
mean,4.007948717948718,5.700595238095243,7.438333333333332,11.310176056338037,16.08528497409328,22.975957446808525,31.54400756143672,50.02098696461818,70.84956155143333,100.05879799666113,141.376815068493,194.19750577367222,239.98754789272022,297.65864077669863
Q(0.1),[1.6495436357995243, 1.6495436357995243],[1.530333706345562, 1.530333706345562],[2.199543961702778, 2.199543961702778],[3.4603435246872847, 3.4603435246872847],[4.920559178118084, 4.920559178118084],[6.950224752532802, 6.950224752532802],[9.439663616366277, 9.439663616366277],[16.050705500631175, 16.050705500631175],[24.550223382365786, 24.550223382365786],[34.52886495547071, 34.52886495547071],[45.65033379040412, 45.65033379040412],[69.15022346977237, 69.15022346977237],[99.55000000271963, 99.55000000271963],[123.51022222235717, 123.51022222235717]
Q(0.25),[2.110682887712774, 2.110682887712774],[2.6695084235125073, 2.6695084235125073],[3.5101554155041748, 3.5101554155041748],[5.879868440855914, 5.879868440855914],[7.260144765585189, 7.260144765585189],[10.630678705361511, 10.630678705361511],[15.550000611620666, 15.550000611620666],[25.820003194678637, 25.820003194678637],[36.150000130826236, 36.150000130826236],[51.22074893986072, 51.22074893986072],[71.03959164822295, 71.03959164822295],[106.51000035772603, 106.51000035772603],[131.80993374364795, 131.80993374364795],[195.64073421235528, 195.64073421235528]
median,[3.7200018077103714, 3.7200018077103714],[4.970000013267715, 4.970000013267715],[5.829594228920754, 5.829594228920754],[9.31965607392262, 9.31965607392262],[12.009678174120024, 12.009678174120024],[18.080002354361042, 18.080002354361042],[25.57000175720247, 25.57000175720247],[39.28000116282775, 39.28000116282775],[54.49000084676712, 54.49000084676712],[79.68000007835933, 79.68000007835933],[113.35637430930551, 113.35637430930551],[155.62000051222466, 155.62000051222466],[206.79000001797579, 206.79000001797579],[276.1700000181104, 276.1700000181104]
Q(0.75),[5.3091085634478725, 5.3091085634478725],[7.030130541949887, 7.030130541949887],[9.669866559666909, 9.669866559666909],[15.220327017380916, 15.220327017380916],[21.499861951834312, 21.499861951834312],[29.759295167179907, 29.759295167179907],[40.439999775310206, 40.439999775310206],[63.90999941363342, 63.90999941363342],[89.77999975853652, 89.77999975853652],[125.54671271479977, 125.54671271479977],[175.03021542256658, 175.03021542256658],[258.86999999740874, 258.86999999740874],[337.6999999706018, 337.6999999706018],[423.7694516513191, 423.7694516513191]
Q(0.9),[6.611838609529592, 6.611838609529592],[11.279666551639988, 11.279666551639988],[15.15617694171885, 15.15617694171885],[20.78966621175935, 20.78966621175935],[32.27944250441408, 32.27944250441408],[42.98977664716845, 42.98977664716845],[60.22050129397274, 60.22050129397274],[97.04932877457986, 97.04932877457986],[133.32977776385533, 133.32977776385533],[187.2651470746135, 187.2651470746135],[299.4696666569491, 299.4696666569491],[394.4097776314142, 394.4097776314142],[457.56999999950483, 457.56999999950483],[499.9995087719295, 499.9995087719295]
