,21,22,23,24,25,26,27,28,29,30,31,32,33,34
# of instances,44.0,109.0,196.0,306.0,397.0,450.0,461.0,523.0,575.0,571.0,578.0,469.0,260.0,108.0
mean,0.7038636363636365,0.7207339449541286,0.9626530612244905,1.1920261437908497,1.6055163727959685,1.967644444444445,2.609349240780912,3.2540535372848955,4.231547826086955,5.802189141856395,7.215674740484428,9.855927505330486,12.362269230769211,16.11722222222222
Q(0.1),[0.19067645831841518, 0.19067645831841518],[0.2703899344875023, 0.2703899344875023],[0.3396941966482108, 0.3396941966482108],[0.409670505802656, 0.409670505802656],[0.619613006870616, 0.619613006870616],[0.8004713012631548, 0.8004713012631548],[1.0300334169775007, 1.0300334169775007],[1.37052870241396, 1.37052870241396],[1.76045246428608, 1.76045246428608],[2.530046017014213, 2.530046017014213],[3.4296763141743143, 3.4296763141743143],[4.81980578926543, 4.81980578926543],[6.080444558810592, 6.080444558810592],[7.82933363108497, 7.82933363108497]
Q(0.25),[0.3198682779226592, 0.3198682779226592],[0.41991960072110734, 0.41991960072110734],[0.5098917015382262, 0.5098917015382262],[0.6000099637075408, 0.6000099637075408],[0.9199385965733066, 0.9199385965733066],[1.1997614748455727, 1.1997614748455727],[1.4402097773111489, 1.4402097773111489],[1.9198326124368945, 1.9198326124368945],[2.559992903999144, 2.559992903999144],[3.6297650535876604, 3.6297650535876604],[4.680003582236251, 4.680003582236251],[6.5300065869270645, 6.5300065869270645],[8.28975385289002, 8.28975385289002],[11.009638892824649, 11.009638892824649]
median,[0.6491151965986921, 0.6491151965986921],[0.589856349353882, 0.589856349353882],[0.7900721389868259, 0.7900721389868259],[0.970075044285551, 0.970075044285551],[1.3396626734798252, 1.3396626734798252],[1.6298269668026057, 1.6298269668026057],[2.14986651219624, 2.14986651219624],[2.799537735390919, 2.799537735390919],[3.729273667434834, 3.729273667434834],[5.089547855948292, 5.089547855948292],[6.390004155992456, 6.390004155992456],[9.100000073857357, 9.100000073857357],[11.14920776231099, 11.14920776231099],[15.416856744828577, 15.416856744828577]
Q(0.75),[0.8201014096785733, 0.8201014096785733],[0.9299972013617247, 0.9299972013617247],[1.1601136899365307, 1.1601136899365307],[1.4499970692347326, 1.4499970692347326],[1.9897936131857268, 1.9897936131857268],[2.419992837105511, 2.419992837105511],[3.3399900902188424, 3.3399900902188424],[4.020334417835482, 4.020334417835482],[5.330236565720522, 5.330236565720522],[7.2404307357892295, 7.2404307357892295],[8.889846251188418, 8.889846251188418],[12.189987836645185, 12.189987836645185],[15.090132449047085, 15.090132449047085],[19.95012960890137, 19.95012960890137]
Q(0.9),[1.1796621638469558, 1.1796621638469558],[1.2702356689685481, 1.2702356689685481],[1.6994426056086214, 1.6994426056086214],[2.329427027701299, 2.329427027701299],[2.729260382416307, 2.729260382416307],[3.4195536838483696, 3.4195536838483696],[4.5199950323703115, 4.5199950323703115],[5.579386310144443, 5.579386310144443],[7.449537273533997, 7.449537273533997],[10.16999012557453, 10.16999012557453],[11.66048006525097, 11.66048006525097],[16.210210327490486, 16.210210327490486],[18.800099490259054, 18.800099490259054],[26.07850227178556, 26.07850227178556]
