,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
# of instances,21.0,60.0,127.0,251.0,338.0,458.0,494.0,527.0,572.0,603.0,572.0,546.0,356.0,138.0,25.0
mean,1.3999999999999997,1.3686666666666671,1.410944881889764,1.761513944223108,1.944674556213017,2.4561790393013103,2.6674291497975666,3.4222201138519894,4.565979020979013,5.6236484245439495,6.652255244755236,8.193260073260072,10.630646067415727,11.505869565217395,12.433599999999991
Q(0.1),[0.7200010739512736, 0.7200010739512736],[0.6199049454748925, 0.6199049454748925],[0.7396559255447864, 0.7396559255447864],[0.7399801847644345, 0.7399801847644345],[0.8098427770318217, 0.8098427770318217],[0.9097493508297994, 0.9097493508297994],[0.9701255554980944, 0.9701255554980944],[1.1298251563699113, 1.1298251563699113],[1.4805730996263509, 1.4805730996263509],[1.620290889640088, 1.620290889640088],[1.7901607926799141, 1.7901607926799141],[2.329691659800991, 2.329691659800991],[3.0001117023139603, 3.0001117023139603],[2.9116931093035676, 2.9116931093035676],[4.220444451903767, 4.220444451903767]
Q(0.25),[0.7600013989207794, 0.7600013989207794],[0.7298904897246272, 0.7298904897246272],[0.8500716487725587, 0.8500716487725587],[0.9297879487722294, 0.9297879487722294],[1.0197477243778994, 1.0197477243778994],[1.1700071072579699, 1.1700071072579699],[1.3799876986786515, 1.3799876986786515],[1.5900748426785671, 1.5900748426785671],[2.099874628978437, 2.099874628978437],[2.5500724279939737, 2.5500724279939737],[2.9299690860165675, 2.9299690860165675],[3.7701430724552845, 3.7701430724552845],[4.849869115003496, 4.849869115003496],[5.380133958996329, 5.380133958996329],[7.320000123406864, 7.320000123406864]
median,[1.0300009336407279, 1.0300009336407279],[0.9898367435788451, 0.9898367435788451],[1.1300296417634694, 1.1300296417634694],[1.3498645719908917, 1.3498645719908917],[1.4698765792830664, 1.4698765792830664],[1.6700682984507056, 1.6700682984507056],[2.1598191494389694, 2.1598191494389694],[2.550080174125787, 2.550080174125787],[3.3798058648661105, 3.3798058648661105],[4.019925493605959, 4.019925493605959],[5.039890902221996, 5.039890902221996],[6.029522764770483, 6.029522764770483],[7.66981448751807, 7.66981448751807],[9.428717966035267, 9.428717966035267],[10.480000140123805, 10.480000140123805]
Q(0.75),[1.3100009624745188, 1.3100009624745188],[1.470110155398536, 1.470110155398536],[1.6702432020905549, 1.6702432020905549],[2.150263943058021, 2.150263943058021],[2.4498307801794788, 2.4498307801794788],[2.9596291485423256, 2.9596291485423256],[3.3496209318489263, 3.3496209318489263],[4.150358296910903, 4.150358296910903],[5.700128555810883, 5.700128555810883],[7.01024824201423, 7.01024824201423],[8.200099563077972, 8.200099563077972],[10.169999867100351, 10.169999867100351],[13.310092077597977, 13.310092077597977],[15.159866523795245, 15.159866523795245],[14.309999893258885, 14.309999893258885]
Q(0.9),[2.91999983291167, 2.91999983291167],[2.100115859572699, 2.100115859572699],[2.3093269637224116, 2.3093269637224116],[3.209997135814377, 3.209997135814377],[3.5702428566219777, 3.5702428566219777],[4.280469391816438, 4.280469391816438],[4.889662181267808, 4.889662181267808],[6.819175958483168, 6.819175958483168],[9.789885505339974, 9.789885505339974],[11.399777407678961, 11.399777407678961],[13.429443355105242, 13.429443355105242],[16.389443031588428, 16.389443031588428],[21.239442111367854, 21.239442111367854],[21.21812833642673, 21.21812833642673],[26.9795554514625, 26.9795554514625]
