,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
# of instances,16.0,58.0,127.0,206.0,344.0,419.0,486.0,549.0,614.0,621.0,650.0,540.0,333.0,108.0,24.0
mean,0.7831250000000002,0.7043103448275864,0.8276377952755898,0.9033980582524266,0.9482267441860464,1.0451551312649154,1.1820370370370368,1.370582877959928,1.4614983713355052,1.7951851851851823,1.9293230769230787,2.4864444444444445,2.674444444444442,3.2599074074074035,3.2575000000000007
Q(0.1),[0.5105579347977361, 0.5105579347977361],[0.5605563968147746, 0.5605563968147746],[0.5598336371430038, 0.5598336371430038],[0.550187090734766, 0.550187090734766],[0.5802227550751272, 0.5802227550751272],[0.5906189556747788, 0.5906189556747788],[0.6105823278569219, 0.6105823278569219],[0.6398814144897914, 0.6398814144897914],[0.6702234935365422, 0.6702234935365422],[0.7206935504184983, 0.7206935504184983],[0.7406328730640123, 0.7406328730640123],[0.8202601873709091, 0.8202601873709091],[0.8402457003382918, 0.8402457003382918],[0.919487008853596, 0.919487008853596],[1.0903335030867918, 1.0903335030867918]
Q(0.25),[0.599818878399078, 0.599818878399078],[0.5901798072432788, 0.5901798072432788],[0.6098513829573147, 0.6098513829573147],[0.5999880275749878, 0.5999880275749878],[0.640189142409985, 0.640189142409985],[0.660208464546282, 0.660208464546282],[0.7102675756722796, 0.7102675756722796],[0.7801602518911575, 0.7801602518911575],[0.7901338538096051, 0.7901338538096051],[0.9499780035477795, 0.9499780035477795],[0.9800009020409751, 0.9800009020409751],[1.1201528725507983, 1.1201528725507983],[1.1700530625965015, 1.1700530625965015],[1.3101393479376593, 1.3101393479376593],[1.5698099665212488, 1.5698099665212488]
median,[0.6793972447066381, 0.6793972447066381],[0.6300040928799668, 0.6300040928799668],[0.7100003411488353, 0.7100003411488353],[0.7099539820488574, 0.7099539820488574],[0.7801091777322278, 0.7801091777322278],[0.8497458922845454, 0.8497458922845454],[0.9199455488737032, 0.9199455488737032],[1.039892862471084, 1.039892862471084],[1.0801334484621083, 1.0801334484621083],[1.3400847700696716, 1.3400847700696716],[1.4299813589506387, 1.4299813589506387],[1.5600727663465022, 1.5600727663465022],[1.8101873060990112, 1.8101873060990112],[2.369144446529527, 2.369144446529527],[2.287199116364279, 2.287199116364279]
Q(0.75),[0.7831250000000002, 0.7831250000000002],[0.7498363724103205, 0.7498363724103205],[0.8999325187255736, 0.8999325187255736],[0.9703312406856416, 0.9703312406856416],[1.0399532576856911, 1.0399532576856911],[1.1599939677980857, 1.1599939677980857],[1.3002974631735378, 1.3002974631735378],[1.519617376620007, 1.519617376620007],[1.6602401648758442, 1.6602401648758442],[2.1199804805489064, 2.1199804805489064],[2.269989833212105, 2.269989833212105],[2.550118850025022, 2.550118850025022],[3.299732065479816, 3.299732065479816],[3.510228178024823, 3.510228178024823],[3.840314359287184, 3.840314359287184]
Q(0.9),[0.9294444297448011, 0.9294444297448011],[0.9207138961476903, 0.9207138961476903],[1.1798508603452784, 1.1798508603452784],[1.339775701030829, 1.339775701030829],[1.5298877041075856, 1.5298877041075856],[1.6697769091764998, 1.6697769091764998],[2.039370116487237, 2.039370116487237],[2.440273110198417, 2.440273110198417],[2.599885312517641, 2.599885312517641],[3.3800464976189737, 3.3800464976189737],[3.6100768476834673, 3.6100768476834673],[4.120057948514644, 4.120057948514644],[5.6597770448162255, 5.6597770448162255],[6.338407105375384, 6.338407105375384],[5.849666648437922, 5.849666648437922]
