,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
# of instances,16.122362994605837,56.06097083408741,150.8565409622417,314.24388333635216,474.81477020237014,613.7838634588956,570.7744740850005,691.8252128923399,802.7932528327863,835.0074934049543,824.324054244652,647.753167378633,342.15179509557174,119.56065483926388,25.397785064076835
mean,0.5625778150663052,0.5080091110051796,0.5120180208412108,0.5406543220217941,0.5377927505981575,0.5562419783354358,0.5880080482889127,0.5876923076932599,0.6053313864237566,0.634844362793217,0.6508693880162184,0.6857766344917309,0.7324679911652083,0.7277620171837498,0.8202105940966362
Q(0.1),[0.4456847952237588, 0.4456847952237588],[0.46054227968480177, 0.46054227968480177],[0.4604853112821843, 0.4604853112821843],[0.47001769830745843, 0.47001769830745843],[0.47040706899491624, 0.47040706899491624],[0.4751580095450407, 0.4751580095450407],[0.4708679607150401, 0.4708679607150401],[0.4805396663580268, 0.4805396663580268],[0.4854765007818287, 0.4854765007818287],[0.49007453278494495, 0.49007453278494495],[0.4906951351668454, 0.4906951351668454],[0.49999703676496665, 0.49999703676496665],[0.5101007106515425, 0.5101007106515425],[0.5202849879799771, 0.5202849879799771],[0.5002902272778016, 0.5002902272778016]
Q(0.25),[0.4601049394105843, 0.4601049394105843],[0.4800474593322974, 0.4800474593322974],[0.4801775441910223, 0.4801775441910223],[0.4900111743638149, 0.4900111743638149],[0.4900644814577504, 0.4900644814577504],[0.49985623646171007, 0.49985623646171007],[0.5000951065546246, 0.5000951065546246],[0.5002207608040408, 0.5002207608040408],[0.5100575490993577, 0.5100575490993577],[0.5149313084951928, 0.5149313084951928],[0.5202044002429602, 0.5202044002429602],[0.530044362520016, 0.530044362520016],[0.5497864855292391, 0.5497864855292391],[0.5600736037478669, 0.5600736037478669],[0.5502415285233724, 0.5502415285233724]
median,[0.4798012847773663, 0.4798012847773663],[0.4999505776589217, 0.4999505776589217],[0.5000967146682882, 0.5000967146682882],[0.5100924482202345, 0.5100924482202345],[0.5101542687632161, 0.5101542687632161],[0.5248203657276775, 0.5248203657276775],[0.52989433100052, 0.52989433100052],[0.5301614737215914, 0.5301614737215914],[0.5498333109923408, 0.5498333109923408],[0.5599484221901889, 0.5599484221901889],[0.5700393431163491, 0.5700393431163491],[0.6000083730009464, 0.6000083730009464],[0.6281059379075487, 0.6281059379075487],[0.6400227630888367, 0.6400227630888367],[0.6309039976049746, 0.6309039976049746]
Q(0.75),[0.5697806723819951, 0.5697806723819951],[0.5198946904413049, 0.5198946904413049],[0.5299147527106385, 0.5299147527106385],[0.5498428352730116, 0.5498428352730116],[0.554996954679158, 0.554996954679158],[0.5699656405228666, 0.5699656405228666],[0.5797221437990743, 0.5797221437990743],[0.5899921561194788, 0.5899921561194788],[0.629109626694941, 0.629109626694941],[0.6548117748208853, 0.6548117748208853],[0.6797723702453595, 0.6797723702453595],[0.7300545698873862, 0.7300545698873862],[0.7805227354698872, 0.7805227354698872],[0.7900621854316228, 0.7900621854316228],[0.9600938830313908, 0.9600938830313908]
Q(0.9),[0.5800432333456342, 0.5800432333456342],[0.5498872055140396, 0.5498872055140396],[0.5695065259702545, 0.5695065259702545],[0.6049875827301889, 0.6049875827301889],[0.6192671803776193, 0.6192671803776193],[0.6599579687036794, 0.6599579687036794],[0.6803566749819367, 0.6803566749819367],[0.7398846778287407, 0.7398846778287407],[0.7600891083127976, 0.7600891083127976],[0.8201359705469713, 0.8201359705469713],[0.8796103728013236, 0.8796103728013236],[0.9853414563871183, 0.9853414563871183],[1.050023458294902, 1.050023458294902],[0.9500707757763394, 0.9500707757763394],[1.2900503780904842, 1.2900503780904842]
