,Confidence intervals of p0,Confidence intervals of p1
minic2d Exp. model,[0.26910825428427,0.36367169280655703],[1.0096818840738901,1.0175270853601714]
minic2d Poly. model,[0.057335748077778186,0.1456017479318738],[0.34984137327182907,0.6070068748149424]
