,Support Loss Confidence Interval,Challenge Loss Confidence Interval
cachet Exp. Model,[386.8373141041573, 442.941964335524],[1915.1305901473193, 2113.8426780531317]
cachet Poly. Model,[386.8930071575629, 442.9104510950899],[1943.34831771841, 2196.4161896543055]
