,27,28,29,30,31,32,33,34,35,36,37,38,39,40
# of instances,39.0,84.0,198.0,284.0,386.0,423.0,529.0,537.0,593.0,599.0,585.0,433.0,262.0,103.0
mean,0.32205128205128203,0.409761904761905,0.46237373737373677,0.5789788732394372,0.6938860103626943,0.8820803782505915,1.067107750472589,1.3517877094972066,1.651028667790893,2.2102504173622703,2.6189059829059804,3.4384295612009232,3.805839694656488,4.575825242718444
Q(0.1),[0.10969359325692164, 0.10969359325692164],[0.09055720987264138, 0.09055720987264138],[0.13017493926404441, 0.13017493926404441],[0.1700428520506032, 0.1700428520506032],[0.21983917769199338, 0.21983917769199338],[0.2502620926392639, 0.2502620926392639],[0.2700566027783187, 0.2700566027783187],[0.44020502422305435, 0.44020502422305435],[0.5604044233899105, 0.5604044233899105],[0.7202312187194879, 0.7202312187194879],[0.8805521820764849, 0.8805521820764849],[1.300621374454668, 1.300621374454668],[1.5401239063895698, 1.5401239063895698],[1.8202229704039803, 1.8202229704039803]
Q(0.25),[0.1800670584524558, 0.1800670584524558],[0.15014515112599577, 0.15014515112599577],[0.21014236463927807, 0.21014236463927807],[0.2700840254799771, 0.2700840254799771],[0.3401366051048282, 0.3401366051048282],[0.4200040686752762, 0.4200040686752762],[0.4700376599965088, 0.4700376599965088],[0.6399666493294539, 0.6399666493294539],[0.8800984541817426, 0.8800984541817426],[1.1398267987176374, 1.1398267987176374],[1.3400028549507756, 1.3400028549507756],[1.8602766259931574, 1.8602766259931574],[2.169939615942436, 2.169939615942436],[2.759700156021356, 2.759700156021356]
median,[0.31015672353722373, 0.31015672353722373],[0.3198975195739551, 0.3198975195739551],[0.3498188621397818, 0.3498188621397818],[0.4599250383412367, 0.4599250383412367],[0.5500807852703109, 0.5500807852703109],[0.6797323893179364, 0.6797323893179364],[0.7900018177241374, 0.7900018177241374],[1.0598325720676232, 1.0598325720676232],[1.3796240495516718, 1.3796240495516718],[1.8500019088244923, 1.8500019088244923],[2.1900019486444933, 2.1900019486444933],[2.780047333509143, 2.780047333509143],[3.189804754100381, 3.189804754100381],[3.7803463747076043, 3.7803463747076043]
Q(0.75),[0.41023415293969906, 0.41023415293969906],[0.49012369581764587, 0.49012369581764587],[0.529503479278578, 0.529503479278578],[0.7099988035527413, 0.7099988035527413],[0.8599924055875948, 0.8599924055875948],[1.050198612762815, 1.050198612762815],[1.3099721227689416, 1.3099721227689416],[1.7099096189251397, 1.7099096189251397],[2.0899096359895233, 2.0899096359895233],[2.8601755119676198, 2.8601755119676198],[3.409989839798273, 3.409989839798273],[4.279799303665873, 4.279799303665873],[4.969860617313048, 4.969860617313048],[5.719238832134212, 5.719238832134212]
Q(0.9),[0.5502161595026368, 0.5502161595026368],[0.8096533325733444, 0.8096533325733444],[0.8702066937529889, 0.8702066937529889],[1.1896360072052532, 1.1896360072052532],[1.3602345146737376, 1.3602345146737376],[1.759623362507584, 1.759623362507584],[1.9601472503287878, 1.9601472503287878],[2.5504214146407063, 2.5504214146407063],[3.1097591157172984, 3.1097591157172984],[4.1102888577788725, 4.1102888577788725],[4.889544115811263, 4.889544115811263],[6.2997755185727105, 6.2997755185727105],[6.979999685253636, 6.979999685253636],[8.209777745859009, 8.209777745859009]
