,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
# of instances,38.0,89.0,184.0,274.0,350.0,415.0,476.0,559.0,590.0,571.0,570.0,453.0,333.0,147.0,34.0
mean,0.4415789473684212,0.6626966292134825,0.7884782608695656,0.973832116788322,1.1848571428571448,1.4104337349397582,1.9971428571428576,2.3174776386404288,3.039423728813558,4.085113835376534,4.948210526315792,6.726512141280349,7.727927927927923,9.787482993197266,14.055588235294119
Q(0.1),[0.21927057271100767, 0.21927057271100767],[0.17982260884157927, 0.17982260884157927],[0.2304130430085993, 0.2304130430085993],[0.35044168386138863, 0.35044168386138863],[0.3799538646639053, 0.3799538646639053],[0.4928028437548075, 0.4928028437548075],[0.6697768245919096, 0.6697768245919096],[0.9103137632763357, 0.9103137632763357],[1.2199215752834691, 1.2199215752834691],[1.6500314826351037, 1.6500314826351037],[2.0299169612187105, 2.0299169612187105],[2.5502809372449278, 2.5502809372449278],[3.330227152864327, 3.330227152864327],[3.911085435551689, 3.911085435551689],[6.680333789299651, 6.680333789299651]
Q(0.25),[0.31000118408056565, 0.31000118408056565],[0.2900165644590816, 0.2900165644590816],[0.40987465438370135, 0.40987465438370135],[0.49967815613113997, 0.49967815613113997],[0.6101344994293479, 0.6101344994293479],[0.7602896272355204, 0.7602896272355204],[1.0700824830235598, 1.0700824830235598],[1.2700029630508958, 1.2700029630508958],[1.7796618616094004, 1.7796618616094004],[2.309783703618726, 2.309783703618726],[2.9501646464596214, 2.9501646464596214],[3.9900122398337543, 3.9900122398337543],[4.390206285262245, 4.390206285262245],[6.409230704026803, 6.409230704026803],[9.110133905905673, 9.110133905905673]
median,[0.4098010407313596, 0.4098010407313596],[0.45995742577226373, 0.45995742577226373],[0.6698902116065945, 0.6698902116065945],[0.7400077178086735, 0.7400077178086735],[0.9699620972094406, 0.9699620972094406],[1.1700238431361836, 1.1700238431361836],[1.6498379511578702, 1.6498379511578702],[1.9295362820793769, 1.9295362820793769],[2.669875111784197, 2.669875111784197],[3.450205661986289, 3.450205661986289],[4.430001756254552, 4.430001756254552],[5.899932662948238, 5.899932662948238],[6.470139974108583, 6.470139974108583],[8.960000375687729, 8.960000375687729],[12.818183031636707, 12.818183031636707]
Q(0.75),[0.5398548087063276, 0.5398548087063276],[0.7399933259149014, 0.7399933259149014],[1.0101272064527722, 1.0101272064527722],[1.1300206373147843, 1.1300206373147843],[1.5703393710121287, 1.5703393710121287],[1.6699322479998158, 1.6699322479998158],[2.510094094662186, 2.510094094662186],[2.8999314927907935, 2.8999314927907935],[3.810382167505322, 3.810382167505322],[5.270324404909092, 5.270324404909092],[6.119621407044468, 6.119621407044468],[8.239991590501923, 8.239991590501923],[9.299988585068071, 9.299988585068071],[12.47940054481087, 12.47940054481087],[17.249865767908364, 17.249865767908364]
Q(0.9),[0.7583501132080446, 0.7583501132080446],[0.9601756936645656, 0.9601756936645656],[1.4295917437196246, 1.4295917437196246],[1.869653553084302, 1.869653553084302],[2.2201087959861923, 2.2201087959861923],[2.6295377913399043, 2.6295377913399043],[3.63943962530227, 3.63943962530227],[4.340198122844036, 4.340198122844036],[5.360062805622178, 5.360062805622178],[7.329987186252358, 7.329987186252358],[8.360107205315524, 8.360107205315524],[11.889768047782383, 11.889768047782383],[13.049777396726993, 13.049777396726993],[16.85933220081164, 16.85933220081164],[23.159666666143014, 23.159666666143014]
