,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
# of instances,38.0,89.0,184.0,274.0,350.0,415.0,476.0,559.0,590.0,571.0,569.0,451.0,330.0,143.0,32.0
mean,2.1923684210526324,3.7642696629213446,5.982934782608703,8.521094890510952,12.711685714285732,20.027927710843365,31.199012605042007,45.081681574239674,69.3855762711864,108.82854640980734,158.64912126537786,235.38917960088685,291.05296969696974,378.09237762237734,445.84281250000004
Q(0.1),[0.9115525391594078, 0.9115525391594078],[1.3596554156220604, 1.3596554156220604],[1.87033526261454, 1.87033526261454],[3.1403440122567985, 3.1403440122567985],[5.049890313812218, 5.049890313812218],[6.910468468636637, 6.910468468636637],[11.720562889278927, 11.720562889278927],[18.239618174528307, 18.239618174528307],[25.659897676069544, 25.659897676069544],[41.200001457699535, 41.200001457699535],[62.04834629978043, 62.04834629978043],[89.42000007631562, 89.42000007631562],[130.15991249066883, 130.15991249066883],[176.07022222247372, 176.07022222247372],[218.68011111118707, 218.68011111118707]
Q(0.25),[1.1001343739273095, 1.1001343739273095],[2.020005082809624, 2.020005082809624],[3.2201350345262774, 3.2201350345262774],[4.8703797744399075, 4.8703797744399075],[7.399957157726577, 7.399957157726577],[10.75930851967087, 10.75930851967087],[17.37982840370768, 17.37982840370768],[26.100756981681364, 26.100756981681364],[38.080135072072004, 38.080135072072004],[61.63974321043989, 61.63974321043989],[89.62000023424461, 89.62000023424461],[127.12078564120048, 127.12078564120048],[183.95013341828354, 183.95013341828354],[272.5407664584731, 272.5407664584731],[445.8428124999998, 445.8428124999998]
median,[1.7294062416547102, 1.7294062416547102],[2.9400016557282167, 2.9400016557282167],[5.419772131305806, 5.419772131305806],[7.110001270382049, 7.110001270382049],[10.64000047863876, 10.64000047863876],[15.890002068704987, 15.890002068704987],[26.928803407006214, 26.928803407006214],[37.480000423903284, 37.480000423903284],[57.43726663690706, 57.43726663690706],[92.08000014020757, 92.08000014020757],[136.98000080954156, 136.98000080954156],[210.22000013774087, 210.22000013774087],[265.9375018880283, 265.9375018880283],[409.2099999516647, 409.2099999516647],[499.99993333333356, 499.99993333333356]
Q(0.75),[2.6298666492270115, 2.6298666492270115],[4.699998754801555, 4.699998754801555],[7.500237497639279, 7.500237497639279],[10.689861055290793, 10.689861055290793],[16.72986137620067, 16.72986137620067],[25.21939900647786, 25.21939900647786],[39.33012610295297, 39.33012610295297],[57.26904394131786, 57.26904394131786],[87.36986530872984, 87.36986530872984],[139.6593595867343, 139.6593595867343],[202.11999951610977, 202.11999951610977],[320.4094350046387, 320.4094350046387],[411.6398666544761, 411.6398666544761],[499.9998155555552, 499.9998155555552],[499.9999555555555, 499.9999555555555]
Q(0.9),[4.55848394583261, 4.55848394583261],[6.331986948542612, 6.331986948542612],[10.989666287526674, 10.989666287526674],[15.119666473331225, 15.119666473331225],[22.55010771218692, 22.55010771218692],[38.63955356266194, 38.63955356266194],[54.17944265618678, 54.17944265618678],[76.43139022882305, 76.43139022882305],[124.13037220045099, 124.13037220045099],[196.99999999040267, 196.99999999040267],[282.1316143120875, 282.1316143120875],[435.2999999978687, 435.2999999978687],[499.9993140096621, 499.9993140096621],[499.9998462962962, 499.9998462962962],[499.99996296296297, 499.99996296296297]
