,Confidence intervals of p0,Confidence intervals of p1
cachet Exp. model,[0.00014827445415759586,0.029621873843496644],[1.000345289899164,1.1543186331066742]
cachet Poly. model,[8.586408249960593e-11,0.028667245175852327],[0.012595186399266822,5.44801869863295]
