,Exp parameter a,Exp parameter b,Poly parameter a,Poly parameter b
0,0.0006994786904899217,1.106924544770635,8.162729940835302e-08,3.548844983743038
1,0.029677871020408423,1.0002920505391826,0.028826932460721544,0.011048496820876608
2,0.00019213436247299105,1.1463947237033714,3.6655742801040005e-10,5.051853115604899
3,0.0007012039242772698,1.1068517543701446,7.50274718369049e-08,3.572200912720291
4,0.0001996219163533109,1.1451104462627482,3.676331227256848e-10,5.0510489510761545
5,0.00020189277215915813,1.1447346572797759,9.133448367379869e-10,4.793109652797284
6,0.0006967373848609733,1.1070452968430085,7.490945388473824e-08,3.572658811957808
7,0.0004413447078881774,1.1224984357111458,9.987345084349747e-09,4.149782421765849
8,0.02912156400755588,1.0008065364755128,0.026990004217590305,0.02931168780924054
9,0.000864564477514794,1.100598981313435,9.265039678833021e-08,3.51372497875127
10,0.023267879909952882,1.006892825495901,0.002903880118034158,0.6467012459761463
11,0.0002015824981434844,1.1447809901406771,3.8044668046947485e-10,5.041083664670623
12,0.0001836129005501138,1.1480247573908973,3.6998188628434407e-10,5.049315702173772
13,0.005709592282141319,1.0458610861886026,3.1866796505541254e-05,1.8963152411743067
14,0.0001802756283876772,1.1485637393983468,7.576616242369566e-08,3.596656428882852
15,0.00044504753907345234,1.1222580144364815,1.0273877016828818e-08,4.142061562859453
16,0.00020110077728688222,1.1448581465495657,4.498693319585681e-10,4.993816370691093
17,0.0012181455806638374,1.0930745463414717,4.511887847543686e-07,3.098840952239698
18,0.00020143252799029412,1.144804667439095,8.989275460247757e-10,4.797506715316558
19,0.0023128074531932985,1.0717196328250191,0.004517796524615016,0.5243063027446624
20,0.000262561634153651,1.1366305822821838,9.087836232999734e-10,4.794468660327766
21,0.0010096462930730306,1.09878609649109,8.128887738445831e-08,3.576816739396236
22,0.0038789517447109074,1.0568462956731557,1.1814049940129967e-05,2.171119695296511
23,0.019857344879892557,1.0112168499191156,0.006941175649926187,0.40538610983639956
24,0.00020132657052628243,1.1448229244225907,8.972122952641395e-10,4.798055228300655
25,0.00014876534899627847,1.154215858681441,8.167340905765803e-11,5.461695821148169
26,0.007101448406693223,1.039709480899195,3.0507761007702765e-05,1.908352030266542
27,0.009557930778103307,1.0313969211228697,7.203066449419746e-05,1.6704500397318043
28,0.00017968739689809733,1.1486604492959331,3.6787144246275155e-10,5.050891254041744
29,0.029643853256830603,1.0003262053488635,0.028726779104597845,0.01204508662885928
30,0.003921738568031541,1.0565315413893421,8.688926308689185e-08,3.5315375364152715
31,0.00020302456202796052,1.1445604011956956,9.405647279689214e-10,4.784965617625858
32,0.00020014456299188662,1.145004508899746,8.820930397394145e-10,4.802758180965611
33,0.00017213881592207013,1.1499183200867922,3.363242251862864e-10,5.075361609648098
34,0.0006837734253583671,1.107603871232064,7.608476030228859e-08,3.5683165107038803
35,0.00095188468631361,1.1005829495261334,7.841639774540124e-08,3.587122484424981
36,0.029285097478096225,1.0006549097672781,0.027773158787026568,0.02138836895028362
37,0.0014796495984653176,1.08475251054195,8.135469919906683e-08,3.5498021503153723
38,0.016255353385789442,1.0171520940935044,0.008552643901436693,0.349773609686963
39,0.00020191800263296203,1.144727107308674,9.066827588651674e-10,4.79510246339305
40,0.027239613453936475,1.0026131266739255,0.020350669342108454,0.1074843127571512
41,0.00017883229917679643,1.1487973212993632,1.7941261554456517e-10,5.2438693559670355
42,0.0006955380035877027,1.1070944371794564,9.313601754976373e-10,4.787674082850572
43,0.00017769487849464695,1.148988976885168,3.650951407405649e-10,5.052928439028619
44,0.0027645135889699532,1.0665625098578577,9.40610779301626e-10,4.7849095860510715
45,0.004642990561439204,1.0517227477357576,1.2142989093153674e-05,2.1635093314689584
46,0.0014802501321882764,1.0847253508489394,8.27188051596237e-08,3.5451856733816385
47,0.0014699890880333097,1.0849287659734008,8.078128412738773e-08,3.551743403353612
48,0.0007046838661874369,1.1066998515632176,8.268472253973235e-08,3.5452528248133603
49,0.0007006122496606995,1.106876391442761,1.204275278920555e-06,2.803480004949961
50,0.0002007690625331431,1.1449094360127476,8.871285200873141e-10,4.801188092405937
51,0.029881608585093394,1.0001080769090522,0.029501395363557344,0.004656089364289073
52,0.00020180772131396944,1.14474392151272,9.037211586735855e-10,4.796010773527087
53,0.0002014466409844997,1.1448036465355627,8.973770982691665e-10,4.79800433670971
54,0.00017971336936263829,1.1486590839548831,3.675204366521199e-10,5.051179046789002
55,0.016524593455737334,1.0162447910581642,0.0025274935866339524,0.6851017633453012
56,0.0014911524283227453,1.0845070393846634,1.2395832957273714e-06,2.795458688196959
57,0.0014907098562002353,1.084521023563799,0.0007823544882711147,1.0099939545762027
58,0.0006856662796357298,1.1075212344796026,8.24976098839765e-08,3.545900997996796
59,0.00015473843136350836,1.1529957168226432,9.037155049860109e-10,4.7960127577753155
60,0.00014746151461903694,1.1544928454846872,8.300430398230661e-11,5.457240902498597
61,0.0014897826609996552,1.084534104747321,1.2281544652852303e-06,2.7980263238569023
62,0.01191036365655216,1.0252802329733346,6.305101984011407e-05,1.7073123285081238
63,0.00014753165458262276,1.1544788928580039,8.32171149510181e-11,5.456539517141209
64,0.0002019545138423967,1.1447215587373027,9.127814549001568e-10,4.793248053640127
65,0.00020175988475001457,1.144752532255301,8.996906635797458e-10,4.79726556544847
66,0.02824839414025199,1.0016287316770207,0.02318408453392387,0.07139005073258886
67,0.00020125295984669132,1.14482831555041,8.93411950384164e-10,4.799184935254743
68,0.0005073023289454726,1.1165728168005828,1.2486399414470544e-06,2.7934210358871496
69,0.02852647231727924,1.0013650079820313,0.025082648261718722,0.04960701191157568
70,0.0001807582694315309,1.1484605702317694,8.853858673395234e-10,4.8017889931197715
71,0.0014533962500478438,1.0852558749579124,1.1286417770064272e-06,2.821393631224055
72,0.0006929126999106935,1.1072073840203476,1.2035188184899697e-06,2.8036529842356686
73,0.029395519729677574,1.0005516345817067,0.027483876419660384,0.02427290072591859
74,0.0018851589231839178,1.0776528579451443,4.2887105152154603e-07,3.0893605772289447
75,0.01550412691772806,1.0179966936023332,0.0014077610934269695,0.8471699691726826
76,0.026761423680973298,1.0030935061176385,0.018906282171475382,0.12787581629527267
77,0.027292118643047793,1.0025049628640774,0.018520193869295883,0.13283455985947512
78,0.0007026537831183862,1.1067881702139086,8.20255225768123e-08,3.5474888628086774
79,0.00020065169743812373,1.144924124010421,8.914308229556467e-10,4.799836342823255
80,0.008438966317713901,1.0348744453408218,0.0005471590793671054,1.108925968699623
81,0.00020393613628994734,1.1444168773305106,9.273116232380358e-10,4.788853176731209
82,0.013145823037214722,1.0227874315036585,0.0008268549312260533,0.9954567731729185
83,0.009998110660652346,1.0309777555511954,0.007589379453482116,0.3834170295558579
84,0.0203181879893498,1.0105882823728078,0.006366713781821743,0.4292923290049657
85,0.001521666449418906,1.0839146607070795,1.2646876881055998e-06,2.7899174758858862
86,0.001124862940974808,1.0928024880206477,9.144821274202854e-10,4.792731564908536
87,0.029622076629730525,1.000345289899164,0.02863684575135876,0.012905316143587697
88,0.00017755238136282257,1.1490129792172177,3.614777730057985e-10,5.055682356047328
89,0.00020070957193524703,1.1449178879189175,8.900957558945764e-10,4.800264927675016
90,0.0119664192900388,1.0251527357962464,6.119384615139783e-05,1.7156172718969174
91,0.0002007586001149058,1.1449114280492745,8.87478937108765e-10,4.80108770768129
92,0.0014663077788533872,1.085004438785473,1.1882296921540533e-06,2.807222096293117
93,0.0007056071417181507,1.1066623197176129,8.148435026891017e-08,3.549320118036121
94,0.00020155021790548412,1.14478749375448,8.99688808479224e-10,4.797285272750742
95,0.02897534993703098,1.0009416873452306,0.026235595573857542,0.037152517652430106
96,0.00014891229078415488,1.1541868472251446,8.598631778489142e-11,5.447460957424482
97,0.017514630909039666,1.0146540168991742,0.003028367655720104,0.63509512640303
98,0.00017964385470574184,1.1486682857442854,3.6764648482368963e-10,5.051065821452539
99,0.01317771768986023,1.0224817338653904,0.0011563152904207003,0.9016820800025016
100,0.0014854562160295471,1.0846199887642316,1.1822538638506436e-06,2.808583802107023
101,0.0014435695818094,1.0854610254814294,1.115104259693536e-06,2.824795470776735
102,0.0013643789207983066,1.0871155823750855,9.148122638765324e-10,4.792626227781511
103,0.0001989592404769354,1.1451864643563165,8.314792530483993e-10,4.819106916125747
104,0.0014539452671467124,1.0852492790897705,8.324559031741851e-08,3.5434076569217723
105,0.0006821935961087094,1.107673628503609,8.0144046230106e-08,3.553926865803078
106,0.00014820368339273768,1.1543381379187898,8.471107247770449e-11,5.451621200343652
107,0.00020197345314059475,1.1447187666155079,7.881144956342217e-08,3.5585677239723736
108,0.0007030790365819153,1.1067691831108053,8.146035259019021e-08,3.549396761402022
109,0.029309649032632407,1.0006281642100667,0.027566607494220463,0.023414154900819995
110,0.02579636366431869,1.0040894582448543,0.01582986004008023,0.17705623379151803
111,0.0002983451246964393,1.1327102056962213,1.237020704931189e-06,2.796030487119424
112,0.00020180060955324878,1.144747260328738,9.023000243470973e-10,4.796467355579807
113,0.00015100749296970947,1.1537542440877464,9.051569682616258e-11,5.433272471447708
114,0.015507847646951234,1.0179930946067097,0.009585117080323554,0.31597461842466146
115,0.0002016540231433359,1.1447749522063122,9.825347052505355e-10,4.772888934821822
116,0.0007005066003944472,1.1068793465384652,1.172924742805803e-09,4.7237860680615995
117,0.0006971390721382102,1.1070257344708676,7.926734456761432e-08,3.556978964305017
118,0.0001803407306241253,1.1485383890157386,8.70222642926529e-10,4.806568478728877
119,0.00042897826452110613,1.121646373149594,9.124222287183882e-10,4.793338276394934
120,0.00015511449862131961,1.1529184693332841,1.0162585613650085e-10,5.401216158781608
121,0.00017949952641604794,1.1486941230452605,3.669417763354982e-10,5.051609855954666
122,0.00016014169457491005,1.1519612390853582,8.982927263509578e-10,4.797707947829622
123,0.0014510707761946563,1.0853098265687975,1.1788310513839811e-06,2.8094126495998353
124,0.001469409030174608,1.084941801777385,1.1812303549206876e-06,2.8088516733259894
125,0.0001470717216428273,1.1545747646985343,8.199301984601135e-11,5.460629674493248
126,0.0007039232539720579,1.106732440012636,8.267982783930886e-08,3.545272581402969
127,0.0014845613042608022,1.0846385554939384,1.2203824321168232e-06,2.7997984085523058
128,0.00018101435114022116,1.1484135464064678,3.7823192776582654e-10,5.043035146218244
129,0.017665639255739222,1.014736699429,0.0016633257078559859,0.8064738316734292
130,0.0008653061125146463,1.103286270855804,7.209896025817825e-08,3.610210003069369
131,0.00014732919070703293,1.154518026914913,8.306640835085888e-11,5.457008626912284
132,0.0014551894198937467,1.08522732092583,1.1440174277389532e-06,2.8177199502679287
133,0.00017891037255665025,1.1487878669568454,3.664450375791505e-10,5.051951186207589
