,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
# of instances,16.122362994605837,56.06097083408741,150.8565409622417,314.24388333635216,474.81477020237014,613.7838634588956,570.7744740850005,691.8252128923399,802.7932528327863,835.0074934049543,824.324054244652,647.753167378633,342.15179509557174,119.56065483926388,25.397785064076835
mean,0.1056216902001168,0.03550930127195251,0.030945526807760082,0.03424186583039912,0.04057943620841176,0.056780467857940664,0.06953722333986434,0.060484949833664814,0.06804867831205108,0.07897849061112794,0.09300552957257935,0.13733318270746508,0.12968918320992628,0.1294671110055745,0.1643957617108711
Q(0.1),[0.010282298110229071, 0.010282298110229071],[0.020020840181799393, 0.020020840181799393],[0.02005194398496446, 0.02005194398496446],[0.020052560506227834, 0.020052560506227834],[0.02012162436139109, 0.02012162436139109],[0.020189652724560858, 0.020189652724560858],[0.020240329743268504, 0.020240329743268504],[0.020421815599860338, 0.020421815599860338],[0.02058274712956054, 0.02058274712956054],[0.02499771609244439, 0.02499771609244439],[0.030118894275146246, 0.030118894275146246],[0.030598354231628377, 0.030598354231628377],[0.039931285613850065, 0.039931285613850065],[0.04037066900500008, 0.04037066900500008],[0.030646583189135157, 0.030646583189135157]
Q(0.25),[0.01913519459428681, 0.01913519459428681],[0.020102125662999626, 0.020102125662999626],[0.020094596708285284, 0.020094596708285284],[0.02014397541633528, 0.02014397541633528],[0.020198965073201514, 0.020198965073201514],[0.02028192694910036, 0.02028192694910036],[0.020329900179361537, 0.020329900179361537],[0.030001002506267582, 0.030001002506267582],[0.030142233080062475, 0.030142233080062475],[0.030295258849807993, 0.030295258849807993],[0.04000327281904603, 0.04000327281904603],[0.04032314706068263, 0.04032314706068263],[0.05024702689186533, 0.05024702689186533],[0.060060866724484185, 0.060060866724484185],[0.05008279631331192, 0.05008279631331192]
median,[0.020105968126969742, 0.020105968126969742],[0.029069523145692777, 0.029069523145692777],[0.020182718004495115, 0.020182718004495115],[0.029896885491346836, 0.029896885491346836],[0.030012978626311693, 0.030012978626311693],[0.034912529071355, 0.034912529071355],[0.03984099836134192, 0.03984099836134192],[0.040027295238303395, 0.040027295238303395],[0.04981696582619222, 0.04981696582619222],[0.05008215981936104, 0.05008215981936104],[0.05999826600654323, 0.05999826600654323],[0.07009360452785529, 0.07009360452785529],[0.08989530413743552, 0.08989530413743552],[0.09008295252526466, 0.09008295252526466],[0.10118277272132303, 0.10118277272132303]
Q(0.75),[0.06974174598186966, 0.06974174598186966],[0.03974892224362847, 0.03974892224362847],[0.03494980993832497, 0.03494980993832497],[0.03995495157039386, 0.03995495157039386],[0.049671850354455316, 0.049671850354455316],[0.05403317395227525, 0.05403317395227525],[0.05975107144689673, 0.05975107144689673],[0.06974057327846594, 0.06974057327846594],[0.07989033273566193, 0.07989033273566193],[0.08983575145003186, 0.08983575145003186],[0.09977945587439052, 0.09977945587439052],[0.12971019126864292, 0.12971019126864292],[0.1497151287083831, 0.1497151287083831],[0.1400067106385876, 0.1400067106385876],[0.21008178385967113, 0.21008178385967113]
Q(0.9),[0.08136909601747, 0.08136909601747],[0.059278916207020416, 0.059278916207020416],[0.051235967784742265, 0.051235967784742265],[0.05956513869887203, 0.05956513869887203],[0.069847612148763, 0.069847612148763],[0.08938671996082803, 0.08938671996082803],[0.09958866670931243, 0.09958866670931243],[0.11938727823547879, 0.11938727823547879],[0.13787966166236032, 0.13787966166236032],[0.1693638605370964, 0.1693638605370964],[0.1897444678923037, 0.1897444678923037],[0.22007560575974594, 0.22007560575974594],[0.29024117331861277, 0.29024117331861277],[0.2295189185146853, 0.2295189185146853],[0.29005014362442694, 0.29005014362442694]
