,27,28,29,30,31,32,33,34,35,36,37,38,39,40
# of instances,39.0,84.0,198.0,284.0,386.0,423.0,529.0,537.0,593.0,599.0,585.0,433.0,262.0,103.0
mean,0.8964102564102565,1.0476190476190492,1.2407575757575748,1.4433802816901422,1.8403626943005182,2.259739952718677,2.764253308128543,3.8591806331471097,4.841247892074197,6.926878130217024,8.939145299145299,12.260207852193995,14.263320610687025,17.49359223300969
Q(0.1),[0.6298058910546324, 0.6298058910546324],[0.5906849090566336, 0.5906849090566336],[0.6798429697924931, 0.6798429697924931],[0.7404491244340885, 0.7404491244340885],[0.8406921694122026, 0.8406921694122026],[0.9203152115781242, 0.9203152115781242],[1.0002277488482745, 1.0002277488482745],[1.3798124548564703, 1.3798124548564703],[1.8000616879114857, 1.8000616879114857],[2.370594521045132, 2.370594521045132],[2.8607242193543696, 2.8607242193543696],[4.340237952430202, 4.340237952430202],[5.110113822079678, 5.110113822079678],[5.690222398741489, 5.690222398741489]
Q(0.25),[0.6995653987555734, 0.6995653987555734],[0.7698672435286358, 0.7698672435286358],[0.7896716428437154, 0.7896716428437154],[0.9102996296677808, 0.9102996296677808],[1.0899501851424822, 1.0899501851424822],[1.2500815249538164, 1.2500815249538164],[1.4299554617652237, 1.4299554617652237],[2.0100273886545605, 2.0100273886545605],[2.6099345104403877, 2.6099345104403877],[3.559709620758288, 3.559709620758288],[4.379947669313873, 4.379947669313873],[5.810202429702148, 5.810202429702148],[7.270135575033027, 7.270135575033027],[9.080884084264364, 9.080884084264364]
median,[0.8800034483161548, 0.8800034483161548],[0.9697124463167572, 0.9697124463167572],[0.9898498082386517, 0.9898498082386517],[1.249987566844272, 1.249987566844272],[1.4598794967282915, 1.4598794967282915],[1.8596929854484323, 1.8596929854484323],[2.2399270108450664, 2.2399270108450664],[3.000102679340227, 3.000102679340227],[3.930014749549889, 3.930014749549889],[5.619834307826565, 5.619834307826565],[6.910231230990065, 6.910231230990065],[9.39000266188452, 9.39000266188452],[11.748875745326847, 11.748875745326847],[15.129812382391457, 15.129812382391457]
Q(0.75),[0.9805957430952618, 0.9805957430952618],[1.2001301481820679, 1.2001301481820679],[1.359828372256549, 1.359828372256549],[1.7197325977605356, 1.7197325977605356],[2.2197992873645136, 2.2197992873645136],[2.810360535939286, 2.810360535939286],[3.320006540004511, 3.320006540004511],[4.529995710859147, 4.529995710859147],[6.059985030079827, 6.059985030079827],[8.9199326274522, 8.9199326274522],[11.4099987281741, 11.4099987281741],[14.70999604575213, 14.70999604575213],[18.759864290700623, 18.759864290700623],[21.57071597689674, 21.57071597689674]
Q(0.9),[1.28021067231926, 1.28021067231926],[1.4698879532376068, 1.4698879532376068],[2.0196663161715676, 2.0196663161715676],[2.319658648108484, 2.319658648108484],[3.069438987526456, 3.069438987526456],[4.1799425380898905, 4.1799425380898905],[4.810151144461503, 4.810151144461503],[7.189322783842369, 7.189322783842369],[8.689776041034808, 8.689776041034808],[12.050340228351894, 12.050340228351894],[17.389548845703825, 17.389548845703825],[24.699776036297102, 24.699776036297102],[27.859888851428025, 27.859888851428025],[30.34977768975545, 30.34977768975545]
