,36,37,38,39,40,41,42,43,44,45,46,47,48,49
# of instances,11.197762750222077,46.65920916740708,135.95938261293742,292.40964278123295,475.02352880131457,619.2148110628837,654.0323621700725,766.369025394134,951.1994972054845,1034.6744827516923,978.637992973135,725.7080414983864,365.0870968379238,100.63213090936529
mean,0.019768824693812803,0.021751626121112366,0.06881264111754071,0.028287601781177063,0.02936362074766663,0.02160093540839636,0.021431127012613516,0.026865912760190014,0.037249188807390254,0.026927585372090057,0.02751117644950085,0.032277804120990794,0.029661459248941924,0.024784378503295734
Q(0.1),[0.010192199054388063, 0.010192199054388063],[0.010183529527905577, 0.010183529527905577],[0.010261064260078445, 0.010261064260078445],[0.01030694817112865, 0.01030694817112865],[0.010342880444929037, 0.010342880444929037],[0.010398624334107431, 0.010398624334107431],[0.010549659934588895, 0.010549659934588895],[0.019789405058711296, 0.019789405058711296],[0.01991292533985778, 0.01991292533985778],[0.01993975435752482, 0.01993975435752482],[0.01996587668668237, 0.01996587668668237],[0.019987145741647616, 0.019987145741647616],[0.020005128952753637, 0.020005128952753637],[0.02003081419668673, 0.02003081419668673]
Q(0.25),[0.010232975099537356, 0.010232975099537356],[0.010223107626456507, 0.010223107626456507],[0.010335084161116281, 0.010335084161116281],[0.01979899805695773, 0.01979899805695773],[0.019517276321181498, 0.019517276321181498],[0.019879235296053288, 0.019879235296053288],[0.019926617526650148, 0.019926617526650148],[0.01996784030364296, 0.01996784030364296],[0.019982810532557238, 0.019982810532557238],[0.019996964843002285, 0.019996964843002285],[0.020015323375938365, 0.020015323375938365],[0.02002555421122132, 0.02002555421122132],[0.02004733029915684, 0.02004733029915684],[0.020065315721348398, 0.020065315721348398]
median,[0.019971611420531943, 0.019971611420531943],[0.019890312646721142, 0.019890312646721142],[0.019927464214045898, 0.019927464214045898],[0.019948222200328214, 0.019948222200328214],[0.019957341698638942, 0.019957341698638942],[0.019963047030510328, 0.019963047030510328],[0.01998230956982816, 0.01998230956982816],[0.02000245399681866, 0.02000245399681866],[0.020014325235521824, 0.020014325235521824],[0.02003002060877712, 0.02003002060877712],[0.020051120166360903, 0.020051120166360903],[0.020058835464448865, 0.020058835464448865],[0.020091581429284133, 0.020091581429284133],[0.02011214416225693, 0.02011214416225693]
Q(0.75),[0.029769348263057438, 0.029769348263057438],[0.019979820623766464, 0.019979820623766464],[0.019983455235218273, 0.019983455235218273],[0.020009101416832653, 0.020009101416832653],[0.020015782303953955, 0.020015782303953955],[0.02001242593938457, 0.02001242593938457],[0.020026211504404756, 0.020026211504404756],[0.020038718473070816, 0.020038718473070816],[0.020056072906541544, 0.020056072906541544],[0.02008314033633507, 0.02008314033633507],[0.020318744381073728, 0.020318744381073728],[0.024865570818836336, 0.024865570818836336],[0.029750833521120512, 0.029750833521120512],[0.029820901060979566, 0.029820901060979566]
Q(0.9),[0.029807360028483387, 0.029807360028483387],[0.021152790106509833, 0.021152790106509833],[0.02020169356695689, 0.02020169356695689],[0.02811328917429501, 0.02811328917429501],[0.02875868132882431, 0.02875868132882431],[0.02050164946398958, 0.02050164946398958],[0.02897870964946847, 0.02897870964946847],[0.027131423657760223, 0.027131423657760223],[0.029404908988382772, 0.029404908988382772],[0.029677895164024193, 0.029677895164024193],[0.029872692795201772, 0.029872692795201772],[0.02988754091374357, 0.02988754091374357],[0.030111528167040547, 0.030111528167040547],[0.030049182844660294, 0.030049182844660294]
