,Support Loss Confidence Interval,Challenge Loss Confidence Interval
minic2d Exp. Model,[25.98068082028632, 36.562229389654235],[79.35699120966343, 79.3825214471473]
minic2d Poly. Model,[25.980641508207615, 36.56230997311557],[69.40651373087346, 69.4297892261658]
