,24,25,26,27,28,29,30,31,32,33,34,35,36,37
# of instances,38.0,89.0,184.0,274.0,350.0,415.0,474.0,556.0,576.0,538.0,506.0,317.0,221.0,63.0
mean,4.247894736842106,6.226292134831454,8.80163043478261,12.211459854014592,16.04934285714286,19.272457831325287,27.728270042194136,33.88294964028782,46.970677083333335,62.03407063197024,73.42088932806317,86.0103470031546,101.436742081448,123.24523809523805
Q(0.1),[1.8793947717506625, 1.8793947717506625],[1.5397926518096594, 1.5397926518096594],[1.860341302270038, 1.860341302270038],[3.620334733649307, 3.620334733649307],[4.309909652331883, 4.309909652331883],[5.740448288807896, 5.740448288807896],[8.310336366206526, 8.310336366206526],[11.590567745975063, 11.590567745975063],[15.262502233709885, 15.262502233709885],[22.551810981615482, 22.551810981615482],[30.24078038550295, 30.24078038550295],[34.15066808063373, 34.15066808063373],[48.58000262520332, 48.58000262520332],[56.0502223056943, 56.0502223056943]
Q(0.25),[2.740137243695312, 2.740137243695312],[2.6300112560732756, 2.6300112560732756],[3.959919499558476, 3.959919499558476],[5.100136099867416, 5.100136099867416],[6.8700001440407625, 6.8700001440407625],[8.989197833090017, 8.989197833090017],[13.390140686202095, 13.390140686202095],[18.299820045045763, 18.299820045045763],[25.37978863169238, 25.37978863169238],[35.700133875365964, 35.700133875365964],[42.85013475396819, 42.85013475396819],[54.20000031906741, 54.20000031906741],[64.2600000105044, 64.2600000105044],[76.94057545012456, 76.94057545012456]
median,[3.6494297668758473, 3.6494297668758473],[4.580000120041623, 4.580000120041623],[6.7391408153675085, 6.7391408153675085],[9.0394813542418, 9.0394813542418],[11.838748741732488, 11.838748741732488],[14.880003941127313, 14.880003941127313],[22.18961647524103, 22.18961647524103],[27.349515066838674, 27.349515066838674],[39.94834837977559, 39.94834837977559],[54.71861590814506, 54.71861590814506],[68.76920341479119, 68.76920341479119],[83.47000006644554, 83.47000006644554],[94.09000002265321, 94.09000002265321],[108.72000002387256, 108.72000002387256]
Q(0.75),[6.479864908463892, 6.479864908463892],[7.529999802072477, 7.529999802072477],[10.48061915789213, 10.48061915789213],[14.469866455179552, 14.469866455179552],[21.47999986110769, 21.47999986110769],[24.64919602070838, 24.64919602070838],[34.309864695711596, 34.309864695711596],[43.02013108395807, 43.02013108395807],[63.970755670765584, 63.970755670765584],[79.64986013655906, 79.64986013655906],[96.40986343534605, 96.40986343534605],[117.5599993291128, 117.5599993291128],[123.5999998012168, 123.5999998012168],[139.04926366092545, 139.04926366092545]
Q(0.9),[7.3583304653490185, 7.3583304653490185],[9.711062177207355, 9.711062177207355],[20.37966590361785, 20.37966590361785],[24.06966648370177, 24.06966648370177],[30.130110897025677, 30.130110897025677],[39.259552696870045, 39.259552696870045],[56.43966390646338, 56.43966390646338],[63.45943203381411, 63.45943203381411],[88.78944107288687, 88.78944107288687],[109.98072150350171, 109.98072150350171],[122.33944438667673, 122.33944438667673],[140.10509902742217, 140.10509902742217],[139.19999600543906, 139.19999600543906],[156.95977739832915, 156.95977739832915]
