,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
# of instances,21.0,60.0,127.0,251.0,338.0,458.0,494.0,527.0,572.0,603.0,572.0,546.0,355.0,138.0,25.0
mean,1.6799999999999995,1.4023333333333339,1.758740157480315,2.5305577689243046,2.8993491124260347,3.6592576419213962,4.3508299595141695,5.902827324478177,8.389423076923073,10.902271973465995,13.21248251748252,16.664358974358958,21.68949295774649,23.091956521739146,28.27439999999999
Q(0.1),[0.4300005952342822, 0.4300005952342822],[0.2699014168605924, 0.2699014168605924],[0.40091403178521057, 0.40091403178521057],[0.4306747425452645, 0.4306747425452645],[0.5203452060837938, 0.5203452060837938],[0.6797887172185273, 0.6797887172185273],[0.8403762102552177, 0.8403762102552177],[1.169665982802229, 1.169665982802229],[1.7301368379399409, 1.7301368379399409],[2.170057320142318, 2.170057320142318],[2.4201258531354624, 2.4201258531354624],[3.6502248915712903, 3.6502248915712903],[5.090451308787709, 5.090451308787709],[4.5518182637080375, 4.5518182637080375],[10.26016666670674, 10.26016666670674]
Q(0.25),[0.5100011054839362, 0.5100011054839362],[0.38987262829056885, 0.38987262829056885],[0.6797130834725232, 0.6797130834725232],[0.7498070583953458, 0.7498070583953458],[0.8796165565221563, 0.8796165565221563],[1.2604894305661245, 1.2604894305661245],[1.5301624828803981, 1.5301624828803981],[2.009774639009556, 2.009774639009556],[3.1598967938181404, 3.1598967938181404],[4.149587458521236, 4.149587458521236],[4.739944190841686, 4.739944190841686],[6.7601447956915575, 6.7601447956915575],[9.059307003401985, 9.059307003401985],[10.990135395833095, 10.990135395833095],[14.66000000162366, 14.66000000162366]
median,[0.9300000360370775, 0.9300000360370775],[0.8900000994040799, 0.8900000994040799],[1.2300085774686877, 1.2300085774686877],[1.629917282682887, 1.629917282682887],[1.9500008899011432, 1.9500008899011432],[2.240001005853865, 2.240001005853865],[3.0998002030696394, 3.0998002030696394],[3.9200146231662125, 3.9200146231662125],[5.929607951333664, 5.929607951333664],[7.32000418621792, 7.32000418621792],[9.759599030060691, 9.759599030060691],[11.639739718815948, 11.639739718815948],[15.910001258288348, 15.910001258288348],[19.629536838682093, 19.629536838682093],[23.870000163057636, 23.870000163057636]
Q(0.75),[1.6402512186137743, 1.6402512186137743],[1.6101258517825128, 1.6101258517825128],[2.270452361955018, 2.270452361955018],[3.3306799872494484, 3.3306799872494484],[4.059854163867266, 4.059854163867266],[4.579850770738398, 4.579850770738398],[5.699999538010151, 5.699999538010151],[7.440777537734759, 7.440777537734759],[10.250131288154721, 10.250131288154721],[13.629255877029635, 13.629255877029635],[16.820195682104693, 16.820195682104693],[20.089864904377517, 20.089864904377517],[28.030363937828827, 28.030363937828827],[30.16986665604161, 30.16986665604161],[30.75999999996781, 30.75999999996781]
Q(0.9),[4.089999971851027, 4.089999971851027],[3.040110934086851, 3.040110934086851],[3.519330492869356, 3.519330492869356],[6.02999450045258, 6.02999450045258],[6.270696675606149, 6.270696675606149],[8.198035984668188, 8.198035984668188],[9.519664713829462, 9.519664713829462],[12.9193262574552, 12.9193262574552],[18.67988803157929, 18.67988803157929],[23.60977657964294, 23.60977657964294],[27.06988844680203, 27.06988844680203],[36.639442926283586, 36.639442926283586],[49.80955541556575, 49.80955541556575],[39.66821562477358, 39.66821562477358],[64.52955554804403, 64.52955554804403]
