,43,2.49
,42,2.06
,43,0.57
,42,0.45
,43,2.76
,38,0.96
,42,0.62
,35,0.78
,41,1.03
,42,0.81
,40,6.08
,34,1.12
,39,0.84
,36,0.11
,38,0.18
,38,3.13
,35,0.23
,36,0.17
,33,0.26
,34,10.16
,43,3.9
,41,0.47
,35,3.84
,35,0.44
,38,1.01
,40,10.49
,36,0.71
,38,0.41
,33,2.87
,40,5.55
,35,0.24
,41,7.06
,39,1.67
,43,13.38
,42,1.06
,35,2.32
,40,7.1
,38,0.56
,34,0.24
,35,3.47
,36,1.42
,39,1.59
,42,0.45
,36,0.73
,38,0.61
,35,0.26
,41,1.5
,39,0.26
,32,0.36
,42,0.29
,45,1.26
,44,6.11
,42,3.48
,36,0.2
,36,1.61
,42,2.0
,44,2.36
,41,6.34
,36,0.21
,39,0.34
,39,0.61
,41,2.45
,35,1.75
,37,0.38
,35,0.65
,34,0.69
,38,0.87
,41,0.72
,37,1.12
,43,3.9
,42,0.34
,39,0.71
,38,1.39
,38,1.42
,41,5.13
,34,0.55
,42,1.52
,37,0.95
,35,0.62
,41,0.27
,40,3.34
,42,3.09
,43,1.46
,40,0.72
,42,0.77
,37,0.64
,36,0.12
,38,0.16
,39,2.03
,38,0.63
,35,0.09
,36,0.16
,39,2.77
,34,0.33
,38,0.47
,34,0.58
,35,0.21
,35,0.45
,35,1.06
,41,2.82
,39,0.36
,41,13.68
,40,4.38
,39,1.1
,37,0.54
,39,1.1
,38,0.14
,39,2.64
,34,0.1
,43,1.3
,42,1.7
,38,1.66
,43,1.34
,44,5.51
,41,5.42
,38,0.46
,42,0.31
,44,7.15
,40,0.23
,41,2.58
,37,1.48
,43,11.98
,35,0.99
,40,1.41
,43,1.86
,37,0.4
,36,1.85
,40,1.88
,36,0.63
,40,0.19
,38,1.78
,39,0.51
,35,2.84
,38,1.57
,39,1.01
,39,0.18
,34,1.49
,37,0.11
,35,0.26
,40,2.59
,43,0.76
,37,2.17
,43,1.67
,42,1.31
,41,4.68
,39,0.8
,41,2.19
,37,0.22
,35,2.9
,32,0.14
,36,1.15
,42,9.82
,41,3.03
,44,3.44
,37,0.63
,38,0.69
,39,0.37
,35,0.14
,38,0.96
,39,0.88
,38,1.19
,41,0.21
,37,0.25
,43,7.97
,41,3.07
,44,6.77
,37,0.36
,43,8.72
,42,0.44
,37,0.86
,45,1.35
,39,1.94
,41,0.54
,39,1.09
,37,1.58
,35,1.87
,41,3.02
,42,2.89
,39,1.12
,38,0.9
,33,0.64
,42,6.5
,42,6.41
,36,0.77
,41,3.72
,41,3.67
,40,0.79
,43,4.11
,40,1.34
,43,1.27
,38,0.87
,39,8.63
,38,0.4
,35,0.23
,40,3.91
,39,0.34
,42,0.67
,37,0.59
,38,1.9
,40,2.11
,36,4.35
,35,0.36
,40,1.63
,37,1.57
,44,0.51
,36,1.0
,42,4.52
,40,0.45
,39,1.59
,37,0.5
,35,0.35
,42,0.21
,39,0.26
,39,1.68
,35,0.62
,41,1.63
,39,0.68
,45,0.79
,39,1.06
,40,5.06
,38,0.79
,36,0.68
,42,2.55
,36,1.57
,38,1.15
,41,0.69
,37,0.24
,38,0.59
,40,4.42
,38,1.94
,33,0.34
,37,0.31
,42,6.21
,32,0.13
,36,0.43
,40,6.02
,34,5.63
,41,2.83
,42,2.1
,39,0.33
,39,4.78
,36,1.22
,39,0.41
,43,1.72
,37,0.92
,41,7.3
,40,8.99
,39,0.62
,40,1.01
,35,0.46
,35,0.24
,37,0.24
,36,0.3
,37,12.49
,40,3.29
,38,0.99
,42,1.39
,35,0.39
,41,4.15
,37,0.83
,43,7.72
,43,4.51
,32,0.2
,40,2.38
,40,1.06
,42,0.86
,41,2.55
,34,0.11
,43,5.77
,42,0.87
,37,0.62
,35,0.78
,43,0.4
,37,1.91
,41,1.66
,40,2.37
,40,0.71
,36,0.96
,43,2.14
,40,0.98
,41,1.46
,36,0.35
,39,0.57
,33,0.36
,39,0.89
,37,0.17
,34,0.56
,34,0.38
,41,2.39
,40,0.51
,39,1.34
,41,1.63
,41,0.25
,40,0.92
,43,1.76
,41,1.5
,35,1.23
,40,0.76
,38,1.19
,41,3.21
,42,3.76
,41,3.41
,33,0.33
,39,0.6
,38,4.16
,36,0.13
,35,0.44
,41,2.75
,42,0.2
,45,10.26
,35,0.71
,38,0.22
,40,0.84
,42,1.58
,36,0.88
,44,3.27
,40,1.17
,40,0.59
,33,0.36
,36,1.9
,42,0.49
,41,1.48
,36,0.64
,39,4.05
,37,0.23
,41,6.11
,37,0.19
,40,1.5
,37,0.41
,37,0.39
,41,1.75
,41,5.11
,43,1.21
,41,1.53
,38,0.12
