,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
# of instances,21.0,60.0,127.0,251.0,338.0,458.0,494.0,527.0,572.0,603.0,572.0,546.0,356.0,138.0,25.0
mean,0.19333333333333327,0.14483333333333334,0.18267716535433073,0.23800796812749,0.27464497041420083,0.33906113537117877,0.37386639676113353,0.4782922201138522,0.6353496503496497,0.7933665008291874,0.95555944055944,1.1828205128205125,1.4739606741573035,1.5988405797101444,1.9043999999999992
Q(0.1),[0.060194887548763676, 0.060194887548763676],[0.040557335717065726, 0.040557335717065726],[0.06008857787879119, 0.06008857787879119],[0.06076870040017715, 0.06076870040017715],[0.07036194829820866, 0.07036194829820866],[0.09021432198821223, 0.09021432198821223],[0.1098282883456309, 0.1098282883456309],[0.13063304885342836, 0.13063304885342836],[0.1906818868240807, 0.1906818868240807],[0.23057412356802526, 0.23057412356802526],[0.2509270525521126, 0.2509270525521126],[0.3498049124143478, 0.3498049124143478],[0.46024495673615734, 0.46024495673615734],[0.4795418496771661, 0.4795418496771661],[0.7804454079330151, 0.7804454079330151]
Q(0.25),[0.0700169335387568, 0.0700169335387568],[0.060002601232678476, 0.060002601232678476],[0.09018913112286457, 0.09018913112286457],[0.0999929157592275, 0.0999929157592275],[0.11024611662376814, 0.11024611662376814],[0.1401335281891537, 0.1401335281891537],[0.1699613737726004, 0.1699613737726004],[0.21999434423646824, 0.21999434423646824],[0.30022416262412277, 0.30022416262412277],[0.37016896130107235, 0.37016896130107235],[0.4300207150094752, 0.4300207150094752],[0.5599845867668662, 0.5599845867668662],[0.730045729852231, 0.730045729852231],[0.8401376560542069, 0.8401376560542069],[1.200000543235369, 1.200000543235369]
median,[0.12001378386381965, 0.12001378386381965],[0.10982427788986207, 0.10982427788986207],[0.14012850306510152, 0.14012850306510152],[0.17961746329184422, 0.17961746329184422],[0.19958632716828806, 0.19958632716828806],[0.22989590872146778, 0.22989590872146778],[0.29000692858171656, 0.29000692858171656],[0.3599786538223438, 0.3599786538223438],[0.5098300649245237, 0.5098300649245237],[0.589996056012353, 0.589996056012353],[0.7599596413271492, 0.7599596413271492],[0.9399808026444071, 0.9399808026444071],[1.1598190760445293, 1.1598190760445293],[1.3998102848695695, 1.3998102848695695],[1.5600001970919226, 1.5600001970919226]
Q(0.75),[0.20999846206020553, 0.20999846206020553],[0.1997329481106212, 0.1997329481106212],[0.25019970818726883, 0.25019970818726883],[0.32018136278488013, 0.32018136278488013],[0.36999816644853184, 0.36999816644853184],[0.4101973852568138, 0.4101973852568138],[0.470058432479337, 0.470058432479337],[0.6197632435951974, 0.6197632435951974],[0.7997710693222476, 0.7997710693222476],[0.9801617721580029, 0.9801617721580029],[1.2100230729290093, 1.2100230729290093],[1.500398763511756, 1.500398763511756],[1.9201306643030212, 1.9201306643030212],[1.9696848000876264, 1.9696848000876264],[1.9399997464544192, 1.9399997464544192]
Q(0.9),[0.4299994201546732, 0.4299994201546732],[0.26008978931757487, 0.26008978931757487],[0.32971253355076696, 0.32971253355076696],[0.5194926209102464, 0.5194926209102464],[0.5302141612105044, 0.5302141612105044],[0.6596480196372826, 0.6596480196372826],[0.7595865038162686, 0.7595865038162686],[0.9596970674306324, 0.9596970674306324],[1.3198600355166379, 1.3198600355166379],[1.6100163240162686, 1.6100163240162686],[1.8799957339725721, 1.8799957339725721],[2.3589042272681486, 2.3589042272681486],[2.9184494848148312, 2.9184494848148312],[2.760727017531163, 2.760727017531163],[4.299554234269018, 4.299554234269018]
