,Exp parameter a,Exp parameter b,Poly parameter a,Poly parameter b
0,0.001838761652534464,1.1543921057459219,8.21367164462945e-09,4.878225002496038
1,0.0008269710366310182,1.1800272455829324,1.181054794658611e-09,5.413762526584605
2,0.00019617775603709297,1.2330665448138542,4.495206174962355e-12,7.010328349042538
3,0.0013035694035670536,1.1658165399166642,6.001518303283757e-09,4.966706070385044
4,0.0004509148208585884,1.2004726001995933,1.353437286701962e-10,6.023038172164888
5,0.00011324695507405307,1.2537474200725336,1.001237796572488e-12,7.441907561529661
6,0.0015186967100774666,1.159530234049172,1.1697172542840472e-08,4.768741696077086
7,0.0018209206164358314,1.1535350922182075,2.58513442562636e-08,4.545708750334597
8,0.00038092881666744525,1.2099101180402017,5.837415762865704e-11,6.2891658197786455
9,0.0008620545956553334,1.1784541245316846,1.1931219402187823e-09,5.410822503115014
10,0.0008250514008709492,1.180112037302143,1.1838304322892812e-09,5.413081330620116
11,0.00023082778040917846,1.226683145484977,1.754047462556259e-11,6.618025595051677
12,0.0003383453612517089,1.2116148184788242,5.4310873194117483e-11,6.290017257311774
13,0.0007406552747779116,1.1848932609848613,7.019433063092646e-10,5.57029143619684
14,9.893191925872855e-05,1.2574211497113776,7.654865976200351e-13,7.506678980308607
15,0.0008616535971611866,1.1784665634996605,1.1867978938394343e-09,5.412310146720756
16,0.00034395913763533967,1.210870713013888,3.648840997412497e-11,6.398792576570486
17,0.0007435583065262578,1.1846707444977338,6.514812352814858e-10,5.591239665856847
18,0.0004960859145811284,1.1996422721669833,1.5812719322212633e-10,5.999320681965855
19,0.0006168813850279668,1.1886827853862934,3.958424136734297e-10,5.710569558227235
20,0.00017807215777692183,1.235278569686185,7.76663073662859e-12,6.846928780787721
21,0.0010874292427543318,1.169368756176003,1.5927040361719062e-09,5.318795369310465
22,0.00045152459435108606,1.200425030854597,1.3605738157442911e-10,6.021554941355134
23,0.0002806741898715247,1.2193327409768886,1.793337658831909e-11,6.611609243693238
24,0.0006159499408899889,1.1917917446279311,4.53427947819048e-10,5.696364825283126
25,0.0009266590874135787,1.1760197748579855,1.2585045395276055e-09,5.395833024669628
26,0.00039772741663740503,1.2084136693461058,6.074217839729383e-11,6.277910634689761
27,0.0003811982343154738,1.2098748574673888,6.128088251619257e-11,6.275316590648799
28,0.0006513549840994971,1.189151697448747,4.259380758115119e-10,5.710732850801833
29,0.0015925703155315184,1.1603271689174819,9.921409416032787e-09,4.832825410014266
30,0.001416710194957628,1.1618396237422295,4.388870726333762e-09,5.044491284344986
31,0.0006484069531938029,1.189324313395717,4.228539257909679e-10,5.71282327174049
32,0.0006446728433294431,1.1895052503409373,3.9999614121766966e-10,5.728439368331237
33,0.0004791733921047437,1.1991206149464768,5.515258428079844e-10,5.628665304458991
34,0.0008513125167852393,1.1800901670599275,9.198657415314367e-10,5.494166424772402
35,0.0009142801873551511,1.1794326299174804,1.2076378064641775e-09,5.4300604469754035
36,0.0009249597021394945,1.1760774382109185,1.357721179697034e-09,5.374455527120517
37,0.00033564003599017596,1.211897426889449,3.8540045559659905e-11,6.3865531381725305
38,0.001097054270296981,1.169094583438366,2.6336758645019864e-09,5.177490494081212
39,0.00019911174957791032,1.2325523898292876,6.883791935267941e-12,6.8904675309486265
40,0.000860803410038478,1.1785000647183321,8.18192958031884e-10,5.516919512698223
41,0.0006921028582057509,1.1870953292025557,4.270383340271864e-10,5.709980294421257
42,0.0006492833015101089,1.1892701776900534,4.1633033081717697e-10,5.717214118554239
43,0.0010196754448097076,1.1752069657763469,1.407808278116298e-09,5.384394574045473
44,0.0008963463692210112,1.1772256465688145,1.1869190797341438e-09,5.412288993396032
45,0.000830550385333397,1.1809273383313217,9.122850386823231e-10,5.496561436415504
46,0.0012781959314917648,1.1664713268413986,5.831879520501267e-09,4.974770044383604
47,0.0002726332994196733,1.220696247133886,2.1893693557193172e-11,6.5556942339244415
48,0.0004965504038308275,1.1996209002784668,1.5702025598317513e-10,6.001392212602013
49,0.0004798652187684983,1.1990617017424745,7.474847159604181e-10,5.542408858487761
50,0.00040373369629264467,1.2090279691600168,9.666007107091802e-11,6.15653239110452
51,0.0009115342518801722,1.1766464731825321,1.8960271098094712e-09,5.280582338852582
52,0.00029239592920023854,1.2181848862162012,2.3161736394612513e-11,6.5397277523570665
53,0.0002237154690567739,1.224757290342073,1.3148907395997059e-11,6.678854139134273
54,0.0003989304750550834,1.2059345963464367,1.179832495331806e-10,6.071869417112339
55,0.0006505766951054289,1.1891980610549122,4.2311348928970723e-10,5.712635922066966
56,0.0004123990855238593,1.2047660269683926,2.2316371849203975e-10,5.885312458311091
57,0.0005341868383335165,1.1967804218328528,2.791226177530477e-10,5.833830318301352
58,0.0008678621592034548,1.1782210834221305,1.2109374491600506e-09,5.406654120814437
59,0.00016283595605309678,1.2386262529268643,6.252936515950895e-12,6.907946625467503
60,0.0006074475742662392,1.1902870275389332,6.940527454767601e-10,5.563174923077895
61,0.00032786572624280043,1.2139287899094127,2.4275149180692154e-11,6.526406340057292
62,0.0016195515539655495,1.1586045107065295,6.882394596616058e-09,4.928138895499615
63,0.000823547734850759,1.17998708466226,1.1789523618101877e-09,5.414152557082161
64,0.0002766898651004887,1.2207826304117964,4.3897193604079326e-11,6.36056805384942
65,0.00038283940344388984,1.2097275087230077,6.097786481061876e-11,6.276750909827115
66,0.0006519959078372388,1.1891253929634122,4.244833553309543e-10,5.711728200892139
67,0.00038191043536159796,1.209814887969141,6.084096193265767e-11,6.277450248184778
68,0.0011913743916388956,1.1688834793217788,5.654345924304697e-09,4.983480971441168
69,0.0004910228637880523,1.2011652668953017,6.207000192405604e-11,6.271778857546451
70,0.0005757631984784135,1.1921179926363163,1.6433423111390909e-10,5.968436399516577
71,0.0008611543025005182,1.1784838337320558,1.1860424223485132e-09,5.412501174419958
72,0.0006407239478909578,1.1905416373517026,4.59815761341643e-10,5.6923742437438705
73,0.0008294254774034775,1.179916893045316,1.1879610738275081e-09,5.412088844108666
74,0.0009242704245076146,1.176104923933748,1.197686792465438e-09,5.409745214531995
75,0.000446531377480705,1.2008465713887921,1.3279614615986083e-10,6.028586006377282
76,0.0005501001142736023,1.1937645338983365,1.57655260518515e-10,5.980276806503753
77,0.0004328757933312892,1.2043352076484937,5.1115787940934624e-11,6.317026473183432
78,0.000570456344321423,1.1948670860441866,1.8157510276698757e-10,5.960467817183144
79,0.0007437208277176769,1.184664043238592,4.889199717121421e-10,5.671988085733574
80,0.0004954052921558538,1.1996931249485834,1.57356665664036e-10,6.000726476648879
81,0.0006502083326152382,1.1892226359498914,4.23765394161696e-10,5.712214027096024
82,0.0007437082188209741,1.184664538652853,7.016493416113901e-10,5.570412679534456
83,0.0017210850306687378,1.1541564353656115,1.2278562100457528e-08,4.744584247589501
84,0.00032154645073796185,1.213343081119205,3.5808445300305786e-11,6.404135768811102
85,0.0034301556073743104,1.1315982594750047,3.829460082849786e-07,3.7660542635549064
86,0.001962585631334416,1.1522609430097364,1.3406480324162323e-08,4.740592232214112
87,0.0006842640897986141,1.1880966321786537,8.987317836553663e-10,5.502191901628976
88,0.00016833262689466233,1.2372644568383386,1.3716675505409216e-11,6.677178485823333
89,0.00018934279480205366,1.233107493347081,3.834266670037829e-11,6.388222696983576
90,0.00040931555351773945,1.205041014172493,6.417127841716e-11,6.243103946711017
91,0.0002595886794973966,1.2220421809448665,4.729632562728135e-11,6.329221116365034
92,0.0008155035931395965,1.1834078012465141,8.616298557636123e-10,5.52581870049471
93,0.0012063610127144623,1.1684012201592797,7.338133903893227e-09,4.906917170427505
94,0.0010976149721246482,1.171553052916699,1.8560507102374847e-09,5.29658701597873
95,0.00035086370722890806,1.2131213937244436,4.9242750461764724e-11,6.337084328783476
96,0.000575410643632716,1.1921469941341567,2.1510885266349184e-10,5.892729165680066
97,0.0012087853801100998,1.168332727670098,2.5601622512162503e-09,5.20618670249678
98,0.00038048097438857985,1.2099537341944553,6.086105348978357e-11,6.277328403447427
99,0.0009631569281296763,1.1747405651711662,1.8981810125367598e-09,5.280236201112984
100,0.0006811710749831314,1.1882600496228357,8.913999597392522e-10,5.504576505243449
101,0.0004933909126893794,1.2009972011609904,2.6053729131013026e-10,5.865021404047184
102,0.0005548563912209407,1.1953119249081634,4.2301043262915627e-10,5.712723477924101
103,0.0005328865891110223,1.1968680193976513,2.7692539476673306e-10,5.836083199184031
104,0.00011281775078613586,1.2538825030722918,9.9342530219292e-13,7.444047167325152
105,0.00043108944997758677,1.202870553668961,1.8670268174806795e-10,5.935862238693517
106,0.0004849327228495574,1.2001996880347652,1.3643924424538318e-10,6.0368282677845855
107,0.0006506225923191663,1.1891909913599619,4.2757428150791437e-10,5.709571011910612
108,0.00025893788626080725,1.2221400092849308,1.8000860271117032e-11,6.610526599627519
109,0.00040802268100140573,1.2051605176063722,6.789052229437329e-11,6.227316195097956
110,9.243966816396677e-05,1.2601643394368525,6.435402213119417e-13,7.557164701312331
111,0.0007003312926949381,1.1866925826547237,1.897599123894748e-09,5.280520009833253
112,0.00028895350204575045,1.217096337174055,1.900526776944599e-11,6.585400608199052
113,0.00019419961464249073,1.2334632384709292,4.442509710474732e-12,7.013673102544999
114,0.0014120027142222782,1.1619504791929889,3.5827459260450304e-09,5.10157762426843
115,0.00020811060628032324,1.2285613206811417,1.525810102926647e-11,6.646130007362899
116,0.0002833955418461162,1.2165075740535631,2.0112894533094013e-11,6.559239443077331
117,0.000565108742406254,1.1917558509309,3.8738536166993037e-10,5.716773880446908
118,0.0002267204372353796,1.2250284626946326,2.6850950376665237e-11,6.479259511978398
119,0.0004435787230735263,1.2010283536373778,1.3573734948273868e-10,6.02216286517023
120,0.0006027751633461125,1.1929920431425622,5.256094165222562e-10,5.661531677898665
121,0.0003560883768998496,1.2096418227587054,7.899562497506724e-11,6.179822198776947
122,0.00038084389658472184,1.2099093524312725,6.086299038529615e-11,6.277275496501261
123,0.0006510418618640263,1.1891764916024643,4.2388999981919457e-10,5.712146999046581
124,0.000650013722172301,1.189225686377926,4.14935719323958e-10,5.718117021184298
125,0.0004921443271273829,1.2011139845313583,2.765358103451482e-10,5.84808817175508
126,0.0012738457204869741,1.1665795537493306,4.330021312263479e-09,5.056410777498968
127,0.0014140567733065313,1.1618992856757087,5.54255554696988e-09,4.9788220618575
128,0.002378041719050279,1.1447726298285528,2.7710174838285275e-08,4.526193753347798
129,0.000554877197285309,1.1953154859714599,4.2283655269560894e-10,5.7128859472099975
130,0.0004339515831853408,1.204246198408081,5.3619516754042695e-11,6.303541073073575
131,0.0008324933192073135,1.1808390485011206,9.202435520041078e-10,5.4939611027648425
132,0.0007460001945075097,1.1845566573963593,4.273432703268811e-10,5.709818557966855
133,0.0008297009255382498,1.180961475662543,7.526242970361167e-10,5.5506504094755655
134,0.0008515184808968201,1.180064904888938,5.494507011766789e-09,4.981443992071945
135,0.0005321211676984,1.196926956436573,2.7630420523758435e-10,5.836768030759686
136,0.0007422452055793188,1.1847210226153746,4.4149469194154153e-10,5.700456868150013
137,0.000606371460453878,1.190350042967409,3.0103226521209325e-10,5.798148519636015
138,0.0003526565355466014,1.2129446838189109,4.806931072371746e-11,6.344233133315356
139,0.0014350763230196577,1.1613996884188076,1.1435191872200024e-08,4.775022862323567
140,0.0005778888790666207,1.1919906999048349,1.6584355657324723e-10,5.965855175534671
141,0.0008609608394493317,1.1784904324655734,8.196265277033279e-10,5.5164065756525815
142,0.0008604187080890129,1.1785157003794535,1.1601145471986478e-09,5.4187322754096385
143,0.0007434821991989852,1.1846707556247003,4.261621203974028e-10,5.710604265072334
144,0.0008597738853942724,1.1771319164450564,1.9759595454207287e-09,5.254171387814495
145,0.00044193010259035444,1.2019697906621454,1.7771789663727882e-10,5.949809147270571
146,0.0004932587156017738,1.1986335036460682,1.2387637305602986e-10,6.058097985556742
147,0.0006501751834849962,1.1892158340814416,4.158646227571209e-10,5.717486632071996
148,0.00028362776255365065,1.216478815142869,2.063333170343033e-11,6.55206022281709
149,0.0008638840369242046,1.1783841179682386,1.1918679782708143e-09,5.411151169064851
150,0.0008212061228289716,1.180112152719023,1.115392139769111e-09,5.430366726203829
151,0.0006513814169330633,1.189152297498059,4.275137528066954e-10,5.70964940542126
152,0.0005784761320641282,1.1919557413812403,2.613262344586952e-10,5.837952114358814
153,0.0004485670681139939,1.2014417500887058,2.367420265574986e-10,5.866477798336291
154,0.000939997841730397,1.1784678668034612,1.4102272809189316e-09,5.386054816892283
