,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
# of instances,16.0,58.0,127.0,206.0,344.0,419.0,486.0,549.0,614.0,621.0,650.0,540.0,333.0,108.0,24.0
mean,3.330625,3.5293103448275867,4.973622047244091,6.254174757281549,9.220959302325575,12.225441527446298,15.414855967078177,20.328360655737725,26.740618892508113,40.873929146537776,50.019000000000005,65.31083333333336,74.31138138138135,109.80009259259245,73.81666666666666
Q(0.1),[0.6305555620913073, 0.6305555620913073],[1.0396741135269305, 1.0396741135269305],[1.000744706390812, 1.000744706390812],[1.3008812623429296, 1.3008812623429296],[1.8303525120705872, 1.8303525120705872],[2.719820921645267, 2.719820921645267],[3.7005603713804325, 3.7005603713804325],[5.460390713250744, 5.460390713250744],[7.140337752390199, 7.140337752390199],[10.850001356611605, 10.850001356611605],[13.44989157935311, 13.44989157935311],[16.7398900901032, 16.7398900901032],[20.01022343571129, 20.01022343571129],[29.181658187627402, 29.181658187627402],[27.90033333336304, 27.90033333336304]
Q(0.25),[1.5172848383834707, 1.5172848383834707],[1.6001377472077316, 1.6001377472077316],[1.819182730147194, 1.819182730147194],[2.37000022942735, 2.37000022942735],[3.169938038896978, 3.169938038896978],[4.439764564532451, 4.439764564532451],[6.4801438989428295, 6.4801438989428295],[8.690002101077958, 8.690002101077958],[10.960137867065294, 10.960137867065294],[16.850000443396375, 16.850000443396375],[20.810001415652028, 20.810001415652028],[26.37987976023673, 26.37987976023673],[33.79000058287521, 33.79000058287521],[47.506978222530265, 47.506978222530265],[49.7567031792034, 49.7567031792034]
median,[2.573215137252813, 2.573215137252813],[2.308436209324787, 2.308436209324787],[3.240001958117341, 3.240001958117341],[4.669974082917822, 4.669974082917822],[5.97982115097574, 5.97982115097574],[7.510006342115445, 7.510006342115445],[10.55954826931201, 10.55954826931201],[14.360006365427598, 14.360006365427598],[19.34921873730049, 19.34921873730049],[28.19000256599635, 28.19000256599635],[34.059639330233075, 34.059639330233075],[43.39768337256836, 43.39768337256836],[57.09000017436173, 57.09000017436173],[77.83477959818806, 77.83477959818806],[72.93583277745023, 72.93583277745023]
Q(0.75),[3.5101328604277695, 3.5101328604277695],[4.489866632910983, 4.489866632910983],[5.510479621741955, 5.510479621741955],[8.22986073048564, 8.22986073048564],[10.570130537384967, 10.570130537384967],[13.559182851082427, 13.559182851082427],[17.909624676172186, 17.909624676172186],[22.77999793085783, 22.77999793085783],[32.65986613060626, 32.65986613060626],[46.039996975790174, 46.039996975790174],[57.8598645990721, 57.8598645990721],[73.32012701403619, 73.32012701403619],[95.70999999356133, 95.70999999356133],[131.17825789893294, 131.17825789893294],[79.88154184379312, 79.88154184379312]
Q(0.9),[7.769444444367663, 7.769444444367663],[6.360700981522057, 6.360700981522057],[9.29933277744728, 9.29933277744728],[13.329441360150822, 13.329441360150822],[17.2596645499341, 17.2596645499341],[23.57021718440146, 23.57021718440146],[31.429444331302406, 31.429444331302406],[37.46041514143949, 37.46041514143949],[51.99966469109913, 51.99966469109913],[82.5899997128959, 82.5899997128959],[100.69046433585434, 100.69046433585434],[133.36022454637163, 133.36022454637163],[151.04977725693064, 151.04977725693064],[240.35840301071238, 240.35840301071238],[140.80966666661288, 140.80966666661288]
