,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
# of instances,16.122362994605837,56.06097083408741,150.8565409622417,314.24388333635216,474.81477020237014,613.7838634588956,570.7744740850005,691.8252128923399,802.7932528327863,835.0074934049543,824.324054244652,647.753167378633,342.15179509557174,119.56065483926388,25.397785064076835
mean,0.21260523702481038,0.1812842976117821,0.17895572188997733,0.21324858777214217,0.2570494242819734,0.3143951521533239,0.3702816901403736,0.41712374582994016,0.5067260506531994,0.6026185920011642,0.6909160011961148,0.871575420793306,1.0636853372456017,0.989834790125542,1.5769129585583528
Q(0.1),[0.09028544239293446, 0.09028544239293446],[0.09021925890132465, 0.09021925890132465],[0.09017826285585784, 0.09017826285585784],[0.09034115152005029, 0.09034115152005029],[0.09068589609281474, 0.09068589609281474],[0.09598926347918102, 0.09598926347918102],[0.10028530417173442, 0.10028530417173442],[0.1100798750782701, 0.1100798750782701],[0.11987275018916321, 0.11987275018916321],[0.12490470715634316, 0.12490470715634316],[0.14080327375890178, 0.14080327375890178],[0.16035709123397623, 0.16035709123397623],[0.19025202619406656, 0.19025202619406656],[0.21066135577996192, 0.21066135577996192],[0.17064511434821839, 0.17064511434821839]
Q(0.25),[0.09991154039235539, 0.09991154039235539],[0.10019841089746606, 0.10019841089746606],[0.10019520095765166, 0.10019520095765166],[0.11001688982906899, 0.11001688982906899],[0.11029964532791325, 0.11029964532791325],[0.12022707757265749, 0.12022707757265749],[0.12937861198611245, 0.12937861198611245],[0.1500731037691594, 0.1500731037691594],[0.1698186985650736, 0.1698186985650736],[0.18007354012328847, 0.18007354012328847],[0.21023565141943124, 0.21023565141943124],[0.2402947975476195, 0.2402947975476195],[0.3049871940083655, 0.3049871940083655],[0.35834470465186996, 0.35834470465186996],[0.25008159817710407, 0.25008159817710407]
median,[0.11449493359550367, 0.11449493359550367],[0.1299457847734118, 0.1299457847734118],[0.13007771249121447, 0.13007771249121447],[0.1499216819682374, 0.1499216819682374],[0.16488616591262328, 0.16488616591262328],[0.18996331265610422, 0.18996331265610422],[0.200063829090098, 0.200063829090098],[0.2301136657827101, 0.2301136657827101],[0.2798635727299157, 0.2798635727299157],[0.3148709031084209, 0.3148709031084209],[0.3697831170353538, 0.3697831170353538],[0.4548101043153139, 0.4548101043153139],[0.5789261453393806, 0.5789261453393806],[0.6099710505667986, 0.6099710505667986],[0.4907856660211962, 0.4907856660211962]
Q(0.75),[0.42974627853264735, 0.42974627853264735],[0.2000419033648626, 0.2000419033648626],[0.21010561392685645, 0.21010561392685645],[0.24001466845894015, 0.24001466845894015],[0.2998933430595798, 0.2998933430595798],[0.3396846166846217, 0.3396846166846217],[0.3798078725953644, 0.3798078725953644],[0.47030905156316294, 0.47030905156316294],[0.5699203914110456, 0.5699203914110456],[0.6248965111422677, 0.6248965111422677],[0.7186042898376002, 0.7186042898376002],[0.9797414580996247, 0.9797414580996247],[1.1599078426138476, 1.1599078426138476],[1.2200201051665545, 1.2200201051665545],[1.7700816402299324, 1.7700816402299324]
Q(0.9),[0.4900432562643573, 0.4900432562643573],[0.3895663950522703, 0.3895663950522703],[0.33946790743289057, 0.33946790743289057],[0.40530080874655994, 0.40530080874655994],[0.5094236014423927, 0.5094236014423927],[0.6199879720857666, 0.6199879720857666],[0.720351469220347, 0.720351469220347],[0.8802749720416614, 0.8802749720416614],[1.0297765951823976, 1.0297765951823976],[1.3696883978466303, 1.3696883978466303],[1.574825911564659, 1.574825911564659],[2.019947544039951, 2.019947544039951],[2.74931441260469, 2.74931441260469],[2.089135045157718, 2.089135045157718],[3.340049990121088, 3.340049990121088]
