,43,0.58
,38,0.12
,44,1.49
,41,3.49
,42,0.79
,43,0.37
,36,0.12
,42,0.21
,44,0.52
,43,0.6
,43,0.12
,42,0.23
,45,3.21
,44,3.43
,39,0.13
,41,0.2
,41,0.13
,42,0.18
,42,0.77
,43,0.22
,41,0.94
,41,0.29
,44,0.24
,36,0.14
,40,0.6
,44,0.53
,39,0.11
,36,0.11
,39,0.11
,41,0.12
,37,0.11
,43,0.39
,41,0.15
,40,0.17
,39,0.52
,40,0.37
,39,0.2
,38,0.29
,41,0.17
,40,1.15
,45,0.1
,43,0.21
,37,0.57
,42,0.75
,41,0.12
,44,0.57
,43,0.57
,45,1.04
,36,0.1
,41,0.23
,43,0.53
,45,0.77
,41,0.27
,36,0.13
,44,0.44
,39,0.13
,43,0.26
,37,0.1
,46,0.15
,43,4.56
,44,0.24
,43,1.51
,38,0.11
,38,0.17
,42,0.79
,36,0.13
,40,0.28
,41,0.13
,39,0.27
,40,0.24
,43,0.14
,39,0.09
,38,0.22
,38,0.13
,45,1.19
,42,1.94
,38,0.5
,44,0.37
,43,2.69
,35,0.46
,41,0.49
,43,0.37
,42,0.11
,38,0.22
,44,0.22
,43,0.3
,44,2.12
,41,0.13
,41,0.22
,36,0.16
,38,0.19
,41,0.94
,45,0.53
,38,0.12
,43,0.12
,37,0.26
,41,0.09
,39,0.35
,45,1.5
,41,0.22
,42,0.32
,39,0.14
,46,0.47
,37,0.17
,38,0.18
,39,0.53
,41,1.82
,44,0.4
,40,2.65
,38,0.46
,38,0.16
,36,0.21
,42,0.77
,35,0.09
,41,0.13
,42,0.2
,39,0.09
,44,0.12
,39,0.18
,37,0.38
,39,0.23
,37,0.19
,42,0.5
,46,1.76
,43,0.11
,37,0.37
,45,0.41
,43,2.05
,38,0.29
,44,5.37
,40,0.11
,45,0.4
,42,0.2
,40,0.2
,42,0.24
,41,0.17
,39,3.89
,44,1.71
,44,0.49
,37,0.2
,39,0.13
,45,0.4
,37,0.21
,37,0.22
,40,0.14
,44,0.85
,39,0.25
,38,0.18
,43,0.16
,39,0.27
,44,0.63
,41,1.38
,42,0.08
,43,0.21
,41,0.36
,39,0.2
,45,1.04
,41,0.35
,39,0.49
,44,2.65
,45,0.18
,44,0.25
,39,0.15
,43,2.33
,39,0.41
,43,0.53
,37,0.5
,44,0.4
,38,0.22
,39,0.29
,45,3.82
,47,0.17
,40,0.1
,35,0.15
,45,2.21
,42,0.85
,39,0.13
,42,0.12
,35,0.12
,36,0.21
,40,0.42
,44,1.34
,39,0.21
,42,0.47
,44,0.21
,36,0.44
,36,0.16
,40,0.18
,42,0.24
,41,0.64
,44,3.23
,43,0.2
,38,2.66
,42,0.48
,37,0.09
,42,0.25
,39,0.31
,43,0.11
,41,1.1
,43,0.09
,37,0.12
,41,0.36
,41,0.09
,37,0.14
,41,0.13
,43,0.15
,38,0.54
,41,0.22
,43,0.17
,37,0.2
,39,0.23
,42,0.26
,41,0.48
,44,0.3
,40,0.11
,38,0.29
,39,0.15
,36,0.14
,42,0.34
,45,0.21
,43,0.27
,42,0.2
,37,0.24
,36,0.22
,40,0.3
,43,0.24
,39,0.12
,43,0.18
,38,0.08
,42,0.12
,42,0.09
,42,0.2
,43,0.29
,41,0.83
,41,0.6
,43,0.12
,38,0.1
,42,0.22
,36,0.09
,37,0.15
,38,0.14
,42,0.51
,40,2.29
,36,0.58
,44,0.68
,42,0.27
,44,1.25
,40,0.46
,42,0.88
,35,0.18
,40,0.77
,45,0.33
,44,0.45
,44,0.24
,40,0.15
,38,0.88
,45,0.45
,36,0.26
,39,1.42
,41,1.24
,39,0.73
,39,0.62
,42,0.08
,40,0.38
,45,0.28
,36,0.96
,43,0.63
,38,0.12
,42,0.11
,36,0.3
,43,0.26
,44,0.43
,37,0.16
,42,0.41
,42,1.59
,35,0.11
,45,0.19
,44,0.43
,39,0.1
,43,0.76
,39,0.26
,39,0.14
,42,0.53
,39,0.1
,40,2.72
