,Support Loss Confidence Interval,Challenge Loss Confidence Interval
d4 Exp. Model,[135.50789634938585, 165.29296115967566],[775.4840598857571, 804.4780586807299]
d4 Poly. Model,[135.47632738819433, 165.3017571515928],[793.4666599676275, 824.1090994768219]
