,Support Loss Confidence Interval,Challenge Loss Confidence Interval
d4 Exp. Model,[7.337334498629247, 22.59730244383633],[12.082539027271809, 12.08454637633781]
d4 Poly. Model,[7.337334512940221, 22.59730336011528],[13.062107852278245, 13.06365597919278]
