,Support Loss Confidence Interval,Challenge Loss Confidence Interval
cachet Exp. Model,[5.605466209924829, 10.535442319713974],[31.889352940780636, 31.889628624239364]
cachet Poly. Model,[5.605467721286632, 10.535445239857337],[34.6692500181837, 34.66955490533071]
