,Confidence intervals of p0,Confidence intervals of p1
minic2d Exp. model,[0.23985780140138713,0.28971638061906274],[1.0000893362366796,1.017347791464432]
minic2d Poly. model,[0.18587370919677987,0.28944334419275125],[0.0008098149116619879,0.1864537661778769]
