,27,28,29,30,31,32,33,34,35,36,37,38,39,40
# of instances,39.0,84.0,198.0,284.0,386.0,423.0,529.0,537.0,593.0,599.0,585.0,431.0,262.0,100.0
mean,2.0828205128205135,2.6702380952380977,2.8329797979797955,3.609612676056338,4.575051813471498,5.919550827423164,7.59862003780718,10.008193668528849,12.21463743676221,16.762170283806334,20.864222222222185,27.393085846867738,31.443015267175554,36.393299999999954
Q(0.1),[0.9496302598042436, 0.9496302598042436],[0.8506675408606494, 0.8506675408606494],[1.100346799921524, 1.100346799921524],[1.3103613795773525, 1.3103613795773525],[1.580612019955068, 1.580612019955068],[1.850062049021528, 1.850062049021528],[2.0398057263820975, 2.0398057263820975],[3.1407076545010257, 3.1407076545010257],[3.990000385571097, 3.990000385571097],[5.2197317010978495, 5.2197317010978495],[6.520464418949029, 6.520464418949029],[9.530003990228197, 9.530003990228197],[12.320113824589086, 12.320113824589086],[14.629889316622993, 14.629889316622993]
Q(0.25),[1.3306409356187743, 1.3306409356187743],[1.3198678321744601, 1.3198678321744601],[1.5001402040357392, 1.5001402040357392],[1.879891057279636, 1.879891057279636],[2.439701609269282, 2.439701609269282],[2.97981139613354, 2.97981139613354],[3.2700069214172656, 3.2700069214172656],[4.7700909774878975, 4.7700909774878975],[6.47996684800065, 6.47996684800065],[8.259756803244924, 8.259756803244924],[9.570200627005299, 9.570200627005299],[14.089170432061792, 14.089170432061792],[16.21013575937708, 16.21013575937708],[19.699103548566807, 19.699103548566807]
median,[1.8900045224603883, 1.8900045224603883],[2.099604135502002, 2.099604135502002],[2.2599689188298844, 2.2599689188298844],[2.899948364202436, 2.899948364202436],[3.5597871731813306, 3.5597871731813306],[4.590009454312584, 4.590009454312584],[5.59015106172993, 5.59015106172993],[7.740002583256521, 7.740002583256521],[10.000012879738199, 10.000012879738199],[14.0600017702333, 14.0600017702333],[16.280001625367312, 16.280001625367312],[21.32000132785788, 21.32000132785788],[25.24954997552325, 25.24954997552325],[31.979137445793576, 31.979137445793576]
Q(0.75),[2.66935614146301, 2.66935614146301],[3.200132844787396, 3.200132844787396],[3.339851619485952, 3.339851619485952],[4.470127834801589, 4.470127834801589],[5.790067690343019, 5.790067690343019],[7.43070994420428, 7.43070994420428],[9.509995490834763, 9.509995490834763],[11.989998562350094, 11.989998562350094],[15.1999956393366, 15.1999956393366],[22.209318998178958, 22.209318998178958],[27.80999640909323, 27.80999640909323],[35.03911534057117, 35.03911534057117],[39.999866575580725, 39.999866575580725],[46.04258581043179, 46.04258581043179]
Q(0.9),[3.120473273002871, 3.120473273002871],[4.519666552288211, 4.519666552288211],[5.438292225279661, 5.438292225279661],[6.869660871349461, 6.869660871349461],[8.39943913736671, 8.39943913736671],[11.369776535086446, 11.369776535086446],[13.7006778298346, 13.7006778298346],[19.499298151303982, 19.499298151303982],[23.529777055293387, 23.529777055293387],[30.880453280604982, 30.880453280604982],[39.97955525602797, 39.97955525602797],[53.99005555724866, 53.99005555724866],[64.22988818316533, 64.22988818316533],[65.7501111065869, 65.7501111065869]
