,Exp parameter a,Exp parameter b,Poly parameter a,Poly parameter b
0,0.0031578416902207835,1.2558342461641223,1.253699933610464e-10,7.022497580138406
1,0.0034698240759838744,1.250531067060404,2.403859287962886e-10,6.821590838380189
2,0.0030238645590709794,1.256481561404848,1.65576226973223e-10,6.933595517409458
3,0.0053422902488677515,1.2342393420781534,1.1934743271354351e-09,6.360495355387684
4,0.004519830316828295,1.2410324005748996,5.302281145248404e-10,6.598529586920449
5,0.0045735324303703,1.2400944479372513,5.851010766989846e-10,6.565523091428531
6,0.003472194447054529,1.2505196149810418,1.9296224634121812e-10,6.887543252839805
7,0.005414199952045909,1.232961661873702,6.957237562414989e-10,6.514491193906906
8,0.0028289539038356764,1.2599617805586152,7.540064978038288e-11,7.166908802803846
9,0.0030481811829734494,1.2557064996177467,1.5301440871226484e-10,6.953896367857851
10,0.0035120886253547784,1.2503336222916208,2.3711418540944593e-10,6.828790305210077
11,0.0061154990524564445,1.2277964578467477,1.7053090684191265e-09,6.249701613219315
12,0.003275348953812634,1.253230465088315,1.8899228335202505e-10,6.894556295959774
13,0.005043474611258365,1.2366975420962507,4.963682742861663e-10,6.6183594622211785
14,0.007119557291332811,1.2224939100369996,1.7173678528407636e-09,6.252413500703369
15,0.0038835862616520087,1.2463164890369505,3.409308383134666e-10,6.723304402316444
16,0.0034342639522877533,1.2510551063278277,2.2911862546456322e-10,6.836046137001176
17,0.007146606426346331,1.223222799944348,2.600191798154394e-09,6.138289180100401
18,0.008892965004513616,1.2127524436806323,5.697708133610009e-09,5.896260557239657
19,0.004676386665308413,1.237815900214198,9.154612423041026e-10,6.424729899318663
20,0.005233960260488201,1.234221486461818,4.965344726782837e-10,6.608985155900655
21,0.004009708216256474,1.2465821350741153,2.793993951272638e-10,6.790820601214364
22,0.004071718328266003,1.2456188374409023,2.669323857690717e-10,6.802771419262626
23,0.005571701341583661,1.2327043719313104,1.0536978653010916e-09,6.400596093632885
24,0.004087792694778902,1.2432976841408183,4.64389147033479e-10,6.625340169305218
25,0.0038390017936667823,1.246863713277945,3.0390869954263383e-10,6.757665712217204
26,0.00873826896513502,1.2133957526600463,3.6476761530126637e-09,6.026513554272242
27,0.0035429536991704452,1.2516110653038208,1.889070847402189e-10,6.906235914712852
28,0.004740576431588623,1.2387498253132745,9.066582354547306e-10,6.439825659309918
29,0.004400215764160601,1.241686740126982,3.250739289402839e-10,6.738362126353422
30,0.0045657362533764135,1.24050931249899,4.070623251494933e-10,6.676149482299479
31,0.004113982819868703,1.2446201642080401,3.2594438251409453e-10,6.738641352479135
32,0.004842465381127434,1.238087728986603,1.1517514545156912e-09,6.370457885050655
33,0.004139123926327667,1.2442180047138296,4.4016979762784016e-10,6.651665742460864
34,0.002776828225097787,1.2591320116703302,6.284983604861491e-11,7.209342792782991
35,0.0025851219614062603,1.2635421233820936,8.096908407682276e-11,7.1482204243989145
36,0.002832357043519322,1.2585814599645602,7.76390760635691e-11,7.148990206884719
37,0.004026686703567311,1.2440687155687145,2.860003460202281e-10,6.768145018445239
38,0.0029855907024045163,1.2570347554206476,1.6694552856270094e-10,6.930979535110055
39,0.0033811322474217313,1.2526455491697255,1.9197347645209014e-10,6.894083840349367
40,0.0036165287268390377,1.2502297301873495,2.587419239536082e-10,6.809445811569958
41,0.0037341010078893277,1.249077835503609,1.9468662045790097e-10,6.89309911823284
42,0.0036868684156156047,1.2490314963721383,2.0237125353640643e-10,6.878015808663122
43,0.00572643760767751,1.2305861565649576,1.3311819817094488e-09,6.323075939956425
44,0.004354787457442713,1.2420720471944469,3.1048429041247706e-10,6.7514583785168725
45,0.0025657489671345613,1.262838510215674,6.091694594568984e-11,7.223392911763085
46,0.004965038772599801,1.2370152883377776,7.607936542879242e-10,6.491748989840289
47,0.004113235567038156,1.2432643571669537,2.993636707185754e-10,6.754630834332602
48,0.002631018992570877,1.2630499430762023,1.0852223990070102e-10,7.06253464427823
49,0.0040095720153775615,1.2458012843522348,3.1029930132367307e-10,6.75558254771704
50,0.004868961138786552,1.2386542669780334,7.52145666413795e-10,6.5013810409344615
51,0.002603209991068841,1.2628798673833193,1.0809850166011136e-10,7.060436145040626
52,0.0029709581640010633,1.25855726067518,8.705644493004283e-11,7.129733088860576
53,0.010552681083088997,1.2064768249103086,9.553784845066917e-09,5.748440095064325
54,0.006234515710158187,1.227330867602904,1.433177196755168e-09,6.303697728678003
55,0.0020342804065899165,1.2720805818077607,3.547685319049673e-11,7.3775341872029685
56,0.00539842649820344,1.2342210472316817,7.851526092682853e-10,6.488710670549153
57,0.004696000494447038,1.2393829245187888,3.553459545947747e-10,6.713935318793119
58,0.0028131645012112578,1.2599744793863592,8.560742044624575e-11,7.129633078334791
59,0.006559132381641982,1.225550502781512,2.0900166268062845e-09,6.1951420792829595
60,0.005884133174654666,1.22971620340112,1.109625474310096e-09,6.377285344722168
61,0.0030857991242125124,1.2564663635346647,1.1576919330106483e-10,7.042300373513626
62,0.0028737469831537185,1.2602751488554875,9.025183264999171e-11,7.122778279644081
63,0.005158210941814331,1.2354138449340075,1.0682458650028308e-09,6.391868596837412
64,0.005765050246107756,1.2316428907092114,8.917449016671122e-10,6.45075448623561
65,0.0024007325052365375,1.266316205493441,4.834695123664173e-11,7.296035334490398
66,0.007201187613903693,1.2218019248670895,2.139098941443732e-09,6.188493595291675
67,0.006184924992084776,1.2275419463948167,1.1270224274918372e-09,6.372819887521928
68,0.005697270004507836,1.2317373337779969,1.991092226755922e-09,6.213736049390263
69,0.0028361127437311756,1.2598672248984157,8.422820980917817e-11,7.136201949258066
70,0.003966244720788485,1.246996276082164,2.906549663173891e-10,6.780010770025001
71,0.002500246388540234,1.2645552073432285,6.080806918500248e-11,7.227931143357637
72,0.008984797807737754,1.2128465278138476,8.614501199075592e-09,5.780827462242428
73,0.0061498384195523125,1.22716305533109,1.9389413265521204e-09,6.210117758464548
74,0.00503785867252836,1.2363933387836124,1.2058720149435884e-09,6.356476041559063
75,0.003337264143104659,1.2521368718712276,1.5445813913246863e-10,6.95117568627461
76,0.0046680661846968214,1.2400642854950592,7.161329497878099e-10,6.515085676297531
77,0.003894054832941514,1.2460329281108875,4.351799752535583e-10,6.6487402837433365
78,0.006707536405643995,1.2254706569600244,2.15126439934608e-09,6.19166549581405
79,0.0022479016701130125,1.2687844105171122,4.177171460503734e-11,7.3377631834364365
80,0.003337274109721443,1.2525821703646127,1.9394380163506362e-10,6.888175826494262
81,0.006494425602816154,1.2264969451862162,1.500068198835013e-09,6.294771973388606
82,0.0035083168749676687,1.2501112349417842,3.24190067183314e-10,6.735207097419334
83,0.0037785298253854506,1.2481047465094255,2.1407485122758712e-10,6.86393978776232
84,0.0025279300812624107,1.2638674807348291,1.023807749902196e-10,7.074430716693087
85,0.004919402288161271,1.2362643407402993,9.332789809140014e-10,6.426869664945116
