,26,100.58
,22,21.71
,25,10.31
,24,19.56
,25,11.4
,27,24.31
,28,48.72
,20,1.82
,27,87.56
,25,19.94
,21,2.06
,22,7.31
,21,4.35
,20,2.35
,27,14.62
,23,14.91
,27,81.97
,20,3.04
,23,5.7
,23,8.07
,23,4.71
,22,2.74
,20,1.29
,29,78.55
,27,71.46000000000001
,23,11.02
,24,32.27
,25,30.94
,21,1.44
,25,25.22
,23,5.74
,22,9.1
,26,23.72
,28,52.7
,26,29.67
,26,31.16
,20,6.25
,24,16.11
,22,3.57
,27,37.59
,21,3.94
,24,5.64
,24,3.65
,27,46.81
,28,81.66
,28,25.94
,23,11.57
,22,17.65
,25,36.64
,24,23.59
,24,10.14
,23,4.23
,24,9.82
,26,41.49
,23,23.32
,23,13.55
,24,6.98
,20,3.38
,21,3.93
,28,78.83
,28,49.63
,22,7.86
,25,31.82
,23,7.02
,24,56.75
,28,46.64
,23,6.28
,22,5.53
,20,1.37
,23,7.46
,25,13.18
,29,98.06
,22,5.41
,20,4.11
,27,58.24
,23,8.0
,30,101.77000000000001
,24,8.72
,21,4.7
,25,26.1
,27,42.53
,22,5.05
,29,78.15
,26,20.63
,20,2.81
,29,39.59
,21,2.18
,28,29.45
,21,2.22
,25,23.67
,23,9.65
,24,11.19
,22,7.01
,28,69.1
,23,7.26
,24,18.62
,23,11.17
,25,47.13
,24,5.84
,28,53.98
,24,26.16
,22,4.53
,23,12.52
,29,95.3
,20,6.51
,20,1.67
,23,11.53
,29,68.03
,29,98.63
,18,1.62
,27,45.37
,26,48.13
,28,64.49
,19,2.07
,27,68.63
,24,9.19
,25,15.74
,24,13.52
,24,14.32
,25,22.02
,24,5.65
,24,12.06
,22,5.62
,23,34.09
,23,4.59
,28,52.68
,23,7.31
,19,1.51
,25,9.16
,21,10.05
,23,8.87
,27,36.03
,18,0.88
,24,3.83
,27,26.25
,26,11.18
,18,1.01
,24,12.89
,27,35.5
,23,14.34
,25,9.07
,29,103.56
,26,64.46
,28,79.71000000000001
,22,2.92
,24,15.2
,26,52.81
,23,8.9
,27,59.32
,20,1.03
,25,21.33
,27,61.63
,21,5.54
,23,13.06
,25,46.49
,26,28.23
,25,8.38
,27,42.11
,25,17.83
,21,4.92
,22,4.75
,26,38.4
,20,3.78
,27,78.03
,19,1.62
,18,6.57
,22,10.42
,22,3.97
,21,4.55
,20,1.85
,21,1.78
,28,81.62
,20,4.21
,21,9.08
,27,32.38
,23,6.77
,28,38.19
,27,54.28
,18,1.06
,26,18.42
,26,92.5
,26,40.47
,25,24.64
,28,97.95
,24,7.79
,26,41.29
,23,13.82
,28,39.85
,18,1.4
,27,53.51
,23,9.68
,24,3.53
,28,33.24
,26,16.55
,28,66.99
,23,8.12
,23,4.55
,21,2.73
,27,35.73
,23,25.74
,21,1.93
,25,12.93
,20,1.18
,28,58.28
,25,15.25
,25,15.23
,24,13.33
,16,0.87
,20,1.25
,26,49.25
,24,4.48
,20,3.45
,23,3.78
,23,8.65
,23,12.81
,26,30.14
,23,6.07
,25,27.67
,23,5.44
,27,43.16
,21,4.04
,29,69.84
,23,9.45
,25,16.44
,28,46.88
,20,1.5
,26,43.55
,25,16.2
,23,6.49
,30,91.9
,25,17.91
,21,7.97
,24,18.84
,25,20.8
,19,0.94
,19,1.13
,23,15.47
,22,6.73
,21,11.37
,26,34.86
,23,9.57
,23,19.97
,26,20.56
,26,22.13
,25,41.18
,22,8.04
,25,9.01
,27,34.67
,22,4.74
,20,1.71
,20,1.86
,22,9.02
,19,2.12
,21,1.9
,27,55.68
,18,1.89
,27,59.15
,19,1.45
,27,13.81
,26,11.68
,29,69.69
,27,36.15
,27,86.56
,19,1.4
,25,17.6
,24,16.54
,24,10.28
,23,9.99
,20,2.82
,27,60.62
,27,24.17
,25,6.83
,21,5.25
,25,18.92
,27,42.59
,27,48.12
,24,9.78
,24,7.26
,26,36.61
,26,27.55
,26,20.89
,27,20.28
,28,68.37
,20,2.79
,22,5.71
,29,74.45
,21,2.63
,22,5.45
,25,23.12
,23,4.07
,26,28.17
,22,5.62
,26,30.22
,23,4.35
,20,1.88
,17,1.23
,21,3.65
,25,13.01
,26,37.88
,30,98.37
,19,3.12
,24,39.54
,25,19.29
,26,36.04
,27,62.92
,26,63.13
,26,59.48
,25,20.91
,27,56.04
,28,83.14
,28,48.25
,28,66.41
,26,13.14
,22,7.14
,26,41.64
,23,9.07
,21,2.78
,29,66.78
,27,87.27
,20,3.0
,21,5.38
,28,65.36
,26,55.27
,18,0.92
,24,7.68
,27,38.74
,22,15.32
,30,52.3
,25,28.85
,25,11.77
,25,10.82
,28,75.99
,28,85.98
,21,2.34
,27,29.98
,25,11.23
,20,2.18
,29,65.79
,24,28.66
,22,1.61
,21,7.64
,25,22.95
,27,20.31
,26,54.61
,24,16.58
,27,43.0
,27,61.33
,21,2.67
,26,11.49
,25,32.99
,24,13.61
,21,2.67
,22,10.2
,20,2.13
,26,44.17
,19,3.68
,22,9.42
,28,86.6
,21,6.71
,22,13.1
,28,60.23
,23,9.39
,21,3.63
,27,35.36
,26,34.49
,27,33.07
,24,14.86
,29,65.95
,27,46.35
,27,40.31
,24,24.69
,28,28.54
,19,1.08
,24,6.96
,24,10.99
,27,68.05
,26,13.52
,21,2.3
,27,34.4
,21,2.74
,18,0.6
,29,28.86
,27,28.4
,26,27.75
,23,9.83
,21,2.1
,22,7.24
,21,7.13
,28,41.86
,29,55.76
,29,85.16
,26,21.5
,27,92.33
,21,3.17
,27,29.63
,27,29.47
,26,21.08
,24,5.04
,26,21.02
,20,2.48
,23,8.37
,19,1.74
,23,5.89
,22,4.71
,26,24.34
,28,33.06
,17,1.07
,28,51.15
,27,57.15
,26,19.34
,22,3.06
,28,54.37
,25,40.35
,17,1.63
,26,38.99
,24,15.56
,21,3.98
,29,101.22
,26,26.59
,27,68.27
,22,2.18
,20,3.17
,24,21.92
,21,2.98
,23,8.05
,24,17.61
,29,97.31
,26,30.22
,28,29.2
,23,7.38
,26,17.2
,26,33.47
,22,6.02
,22,8.04
,18,1.2
,27,39.5
,20,1.76
,29,41.89
,22,6.62
,28,34.12
,25,13.59
,28,76.71000000000001
,29,77.66
,28,80.32
,17,1.31
,26,29.77
,24,12.23
,28,53.45
,24,28.44
,19,1.61
,26,30.26
,26,21.43
,24,14.21
,26,37.06
,28,44.54
,29,44.19
,24,6.62
,21,6.5
,25,16.22
,25,23.42
,26,53.61
,26,21.3
,18,1.97
,26,20.23
,24,13.26
,26,26.61
,21,3.51
,25,48.55
,26,51.52
,28,30.05
,19,1.44
,23,14.13
,26,15.73
,20,3.02
,24,12.07
,28,23.42
,22,4.22
,27,96.93
,19,1.05
,20,4.38
,28,36.52
,27,85.46000000000001
,24,14.9
,21,3.68
,26,6.07
,22,10.02
,24,11.63
,24,20.54
,25,31.62
,26,18.71
,24,11.02
,30,70.94
,24,9.77
,19,1.78
,25,52.04
,26,60.53
,28,54.93
,27,33.32
,21,1.86
,29,86.32
,27,56.45
,26,36.14
,20,2.17
,23,5.32
,24,17.7
,20,5.38
,29,50.77
,24,13.35
,28,24.69
,25,17.12
,24,21.89
,25,12.09
,24,6.54
,20,1.92
,21,3.43
,23,7.15
,24,6.03
,22,5.43
,28,61.38
,21,4.45
,25,20.71
,26,15.61
,27,99.24000000000001
,26,32.03
,23,6.79
,25,34.8
,27,69.84
,19,2.8
,22,2.73
,19,1.52
,18,2.75
,24,3.57
,26,26.58
,24,10.35
,25,13.12
,26,28.83
,25,25.93
,25,29.55
,19,1.34
,27,26.81
,25,26.62
,24,13.41
,27,53.36
,29,93.28999999999999
,21,9.54
,26,68.56
,21,3.08
,25,39.98
,21,2.55
,16,1.28
,27,45.17
,22,5.74
,26,20.56
,24,28.88
,28,41.54
,27,24.24
,27,32.08
,19,4.65
,25,16.69
,24,24.01
,25,18.7
,27,97.93
,22,9.83
,29,42.2
,29,64.74
,18,1.94
,28,38.77
,24,5.53
,24,19.76
,19,2.2
,27,44.63
,21,4.87
,25,14.12
,18,1.9
,26,13.85
,27,41.62
,24,11.76
,25,14.32
,23,7.95
,26,44.73
,23,4.53
,22,7.91
,21,1.94
,19,1.29
,28,67.7
,20,1.4
,23,6.51
,25,41.8
,28,61.31
,24,39.93
,27,29.55
,21,3.32
,26,22.23
,23,6.88
,24,5.13
,21,8.25
,27,21.99
,22,2.97
,29,51.75
,24,18.13
,27,33.59
,23,2.79
,26,33.79
,27,53.71
,22,4.6
,27,40.44
,22,8.08
,19,4.42
,19,1.37
,30,94.92
,29,51.67
,20,2.96
,21,5.57
,27,25.91
,22,7.74
,28,65.76
,25,29.61
,25,15.63
,24,6.93
,28,31.41
,22,7.16
,27,28.06
,20,4.62
,27,63.82
,26,30.04
,21,2.51
,21,5.18
,24,8.25
,21,3.8
,29,76.88
,26,18.89
,22,6.78
,20,1.58
,22,6.65
,20,1.91
,23,13.7
,21,9.32
,27,51.49
,25,10.71
,28,93.53999999999999
,20,1.71
,27,52.91
,29,93.19
,21,1.78
,21,5.88
,27,56.79
,26,82.87
,22,11.06
,22,4.27
,28,86.1
,26,13.95
,28,62.02
,23,5.78
,22,10.32
,26,29.13
,25,30.76
,20,6.43
,22,5.94
,21,3.12
,18,1.69
,22,6.34
,29,90.84
,20,6.33
,22,3.45
,26,37.35
,30,89.74
,28,60.33
,25,23.4
,24,14.36
,21,6.38
,20,3.03
,28,46.77
,24,8.62
,27,38.47
,22,9.24
,28,60.29
,23,6.7
,27,32.42
,26,30.89
,26,17.12
,24,11.61
,21,2.24
,24,6.62
,24,11.75
,28,95.99000000000001
,24,17.17
,25,8.6
,26,35.7
,23,19.13
,20,2.67
,24,6.41
,25,16.48
,26,16.31
,27,20.96
,26,27.39
,28,43.5
,25,44.34
,25,9.84
,28,69.96000000000001
,30,47.47
,21,2.42
,24,24.11
,17,1.05
,20,2.6
,29,85.38
,26,19.32
,27,43.22
,20,1.84
,23,9.77
,26,20.08
,28,78.81
,28,92.6
,27,38.22
,26,20.95
,24,11.6
,28,39.15
,25,9.29
,26,29.44
,24,16.3
,20,2.58
,21,1.77
,20,1.9
,24,10.13
,24,8.47
,21,6.7
,24,16.5
,20,2.59
,27,38.0
,24,6.61
,23,9.39
,29,55.15
,27,22.77
,23,15.46
,28,71.06
,28,31.81
,26,10.93
,22,8.29
,26,21.73
,20,4.16
,22,7.49
,27,27.76
,28,54.46
,26,38.76
,30,54.89
,28,95.08
,19,1.91
,27,37.27
,26,26.37
,24,12.24
,22,10.79
,20,1.73
,29,85.88
,19,3.15
,27,29.54
,25,13.65
,26,27.53
,29,93.57
,24,9.89
,27,58.2
,24,37.51
,25,9.21
,29,86.21000000000001
,20,5.7
,23,7.0
,29,88.51
,27,56.02
,27,50.64
,22,4.15
,19,1.48
,20,1.71
,26,13.49
,23,9.61
,24,6.83
,19,2.82
,25,12.36
,25,25.12
,22,6.39
,25,13.66
,25,14.01
,26,75.28999999999999
,23,4.3
,24,17.7
,26,22.06
,23,4.92
,26,34.42
,19,1.69
,26,17.53
,24,7.0
,22,7.83
,25,22.46
,24,8.9
,20,3.22
,21,6.82
,26,20.9
,28,33.71
,24,6.49
,29,48.67
,26,15.69
,20,3.42
,24,10.86
,20,1.58
,22,5.91
,24,6.29
,28,50.34
,18,1.37
,23,14.7
,29,71.33
,27,54.93
,30,77.94
,23,5.29
,28,68.22
,27,38.81
,27,89.17
,25,34.26
,30,68.7
,26,46.59
,29,74.86
,27,86.28
,17,1.58
,25,32.05
,26,7.89
,28,68.71000000000001
,19,2.93
,26,31.18
,21,5.45
,27,58.84
,18,2.47
,21,6.25
,29,37.62
,27,108.64
,21,5.16
,26,38.64
