,44,33.08
,41,12.72
,45,18.47
,42,1.13
,43,6.06
,47,129.56
,47,132.61
,46,25.55
,47,12.83
,46,80.45
,36,0.86
,41,1.08
,43,29.83
,41,2.31
,40,2.5
,38,1.95
,43,2.82
,41,27.21
,45,6.37
,46,15.2
,40,10.65
,44,17.13
,40,8.58
,44,23.4
,38,3.37
,41,7.83
,39,1.38
,43,7.41
,44,3.96
,40,3.72
,46,8.89
,45,17.2
,42,7.68
,46,11.53
,41,14.63
,44,5.67
,45,51.9
,48,47.98
,40,8.67
,42,10.63
,45,28.24
,45,5.63
,43,12.08
,44,3.53
,43,7.66
,44,6.46
,45,36.13
,44,28.65
,38,16.8
,45,85.6
,48,14.74
,45,12.92
,41,4.87
,43,6.97
,39,4.5
,40,2.54
,43,8.57
,45,3.32
,44,11.32
,42,31.02
,45,39.12
,40,20.64
,38,2.31
,47,32.0
,44,14.26
,45,30.06
,38,1.1
,41,2.15
,39,21.79
,40,2.55
,43,6.31
,43,53.79
,43,3.04
,44,31.81
,46,4.39
,42,2.68
,41,11.42
,45,8.72
,44,40.03
,40,4.07
,45,23.18
,39,62.75
,41,1.85
,45,16.04
,41,7.99
,44,51.69
,42,23.12
,40,1.64
,46,8.43
,44,20.17
,42,11.82
,39,2.15
,38,0.78
,45,14.56
,43,4.71
,44,5.01
,39,0.94
,40,4.61
,45,7.55
,47,10.17
,44,50.41
,44,16.29
,40,1.93
,43,9.77
,46,8.31
,43,3.56
,43,3.65
,46,9.03
,45,19.78
,46,8.21
,40,33.16
,44,38.11
,44,4.24
,44,45.28
,44,7.16
,38,1.54
,38,0.54
,40,4.4
,42,8.23
,43,54.3
,42,3.05
,41,3.82
,43,45.87
,46,17.23
,38,1.76
,41,4.66
,41,5.05
,43,11.4
,45,14.01
,42,3.47
,45,41.09
,37,0.23
,40,4.6
,42,6.06
,46,18.68
,45,11.7
,45,14.7
,45,59.01
,40,5.23
,46,172.24
,42,3.23
,43,15.39
,45,13.47
,40,4.59
,41,2.65
,39,15.44
,42,5.48
,43,16.63
,39,2.26
,45,25.63
,42,14.75
,46,31.06
,40,7.21
,40,3.75
,37,1.07
,41,5.08
,38,2.46
