,35,36,37,38,39,40,41,42,43,44,45,46,47,48
# of instances,18.0,42.0,138.0,266.0,406.0,481.0,568.0,596.0,653.0,723.0,637.0,378.0,158.0,32.0
mean,2.0794444444444435,3.6911904761904775,3.723695652173908,4.087857142857144,5.400566502463057,7.581621621621617,9.801478873239436,13.075973154362423,16.97943338437977,25.448174273858914,31.60511773940346,39.29973544973543,54.282341772151895,38.85187499999999
Q(0.1),[0.42945357256124134, 0.42945357256124134],[0.7000002363756203, 0.7000002363756203],[0.6395524809983626, 0.6395524809983626],[0.780609909058844, 0.780609909058844],[1.0095229151339102, 1.0095229151339102],[1.300016521296249, 1.300016521296249],[1.5497653741865256, 1.5497653741865256],[2.4805632453350475, 2.4805632453350475],[3.200056567538485, 3.200056567538485],[4.590612955086378, 4.590612955086378],[6.540737747922836, 6.540737747922836],[7.581606965606286, 7.581606965606286],[8.951765635124472, 8.951765635124472],[8.27011111254704, 8.27011111254704]
Q(0.25),[0.8401335029647494, 0.8401335029647494],[0.9501354831813557, 0.9501354831813557],[1.0706257215193316, 1.0706257215193316],[1.4600025325484298, 1.4600025325484298],[1.8101462251716036, 1.8101462251716036],[2.4199226341064426, 2.4199226341064426],[2.979877167673541, 2.979877167673541],[4.379876016989294, 4.379876016989294],[5.370014967156075, 5.370014967156075],[7.609387148842098, 7.609387148842098],[9.670200200118547, 9.670200200118547],[11.330137029415962, 11.330137029415962],[13.340136173546309, 13.340136173546309],[13.958951133393583, 13.958951133393583]
median,[1.6367869536673356, 1.6367869536673356],[2.4893124956941204, 2.4893124956941204],[2.2197199705713566, 2.2197199705713566],[2.5795202389136787, 2.5795202389136787],[3.499774693531578, 3.499774693531578],[4.4900219963771155, 4.4900219963771155],[5.580000379849997, 5.580000379849997],[7.229776963633871, 7.229776963633871],[9.040006437960438, 9.040006437960438],[14.060003243454958, 14.060003243454958],[17.200000290556343, 17.200000290556343],[20.59953450179212, 20.59953450179212],[24.53684875209388, 24.53684875209388],[26.133508515329037, 26.133508515329037]
Q(0.75),[3.09986651526213, 3.09986651526213],[5.179866510984076, 5.179866510984076],[4.029864424699776, 4.029864424699776],[5.059851700123299, 5.059851700123299],[6.259856293489497, 6.259856293489497],[8.579731824701131, 8.579731824701131],[9.960173560396088, 9.960173560396088],[13.490195509143426, 13.490195509143426],[18.589999633938433, 18.589999633938433],[26.83930943522927, 26.83930943522927],[34.619999945524754, 34.619999945524754],[41.389630582790836, 41.389630582790836],[52.42986639967109, 52.42986639967109],[47.534868263279634, 47.534868263279634]
Q(0.9),[5.068525072783437, 5.068525072783437],[9.23988887843654, 9.23988887843654],[7.08818310423341, 7.08818310423341],[7.979441916383211, 7.979441916383211],[10.229436420228845, 10.229436420228845],[15.81999974779214, 15.81999974779214],[20.078450480541044, 20.078450480541044],[25.469444343498317, 25.469444343498317],[34.80976792449023, 34.80976792449023],[50.40977747192638, 50.40977747192638],[68.77933185184476, 68.77933185184476],[81.73837836677268, 81.73837836677268],[129.55859342703585, 129.55859342703585],[100.70988888311692, 100.70988888311692]
