,Confidence intervals of p0,Confidence intervals of p1
c2d Exp. model,[0.5302892096530788,0.6854038831702228],[0.9937484160246459,0.9999850922559792]
c2d Poly. model,[0.5311528415181874,1.36494472202046],[-0.25494510750263544,-0.0006030768631717365]
