,36,37,38,39,40,41,42,43,44,45,46,47,48,49
# of instances,11.197762750222077,46.65920916740708,135.95938261293742,292.40964278123295,475.02352880131457,619.2148110628837,654.0323621700725,766.369025394134,951.1994972054845,1034.6744827516923,978.637992973135,725.7080414983864,365.0870968379238,100.63213090936529
mean,0.5529709362849644,0.5439291944505413,0.6053771422016041,0.563445762262873,0.5506169788386615,0.5579331805828076,0.578515205727399,0.5813408723763018,0.5676183418107712,0.5554759363213293,0.5697827901952621,0.5551341867083721,0.5571050991179618,0.545740780424353
Q(0.1),[0.5104947090117093, 0.5104947090117093],[0.49519703794261716, 0.49519703794261716],[0.5009830611569299, 0.5009830611569299],[0.5104361261438726, 0.5104361261438726],[0.5101985373714797, 0.5101985373714797],[0.5104828513158353, 0.5104828513158353],[0.5103301587321312, 0.5103301587321312],[0.5101077946268475, 0.5101077946268475],[0.5099616295481724, 0.5099616295481724],[0.5009247920982176, 0.5009247920982176],[0.5099845185295635, 0.5099845185295635],[0.5009174910577769, 0.5009174910577769],[0.5103250560823653, 0.5103250560823653],[0.5004985100814849, 0.5004985100814849]
Q(0.25),[0.5399637590506359, 0.5399637590506359],[0.5200618761113418, 0.5200618761113418],[0.5299423329826993, 0.5299423329826993],[0.5299840006833989, 0.5299840006833989],[0.5299020627182927, 0.5299020627182927],[0.5299442925720257, 0.5299442925720257],[0.5299784493413995, 0.5299784493413995],[0.5299453331819279, 0.5299453331819279],[0.5250270638749015, 0.5250270638749015],[0.5202315138992759, 0.5202315138992759],[0.5202729872752059, 0.5202729872752059],[0.520184921255904, 0.520184921255904],[0.5204142636175675, 0.5204142636175675],[0.5200394744796171, 0.5200394744796171]
median,[0.5410809266766137, 0.5410809266766137],[0.5300950499246682, 0.5300950499246682],[0.5400265388675223, 0.5400265388675223],[0.5475764707836746, 0.5475764707836746],[0.5401537165246282, 0.5401537165246282],[0.549066370326841, 0.549066370326841],[0.5498069966363346, 0.5498069966363346],[0.5400955752213008, 0.5400955752213008],[0.540098731518583, 0.540098731518583],[0.5400595308846903, 0.5400595308846903],[0.5400606532321603, 0.5400606532321603],[0.5400432672753084, 0.5400432672753084],[0.5490530239392228, 0.5490530239392228],[0.5399011084164869, 0.5399011084164869]
Q(0.75),[0.5603024707364739, 0.5603024707364739],[0.5597218759648683, 0.5597218759648683],[0.559981647833439, 0.559981647833439],[0.5646755058381316, 0.5646755058381316],[0.560330670566259, 0.560330670566259],[0.5697150650923533, 0.5697150650923533],[0.5602002819625795, 0.5602002819625795],[0.5600525664118834, 0.5600525664118834],[0.5600899532163339, 0.5600899532163339],[0.5604168810917969, 0.5604168810917969],[0.5696425883562313, 0.5696425883562313],[0.5600626309698526, 0.5600626309698526],[0.5600988209689604, 0.5600988209689604],[0.5602291425728367, 0.5602291425728367]
Q(0.9),[0.6095051656894839, 0.6095051656894839],[0.5896621192456166, 0.5896621192456166],[0.5796022473179789, 0.5796022473179789],[0.5894048975651032, 0.5894048975651032],[0.5897331676413842, 0.5897331676413842],[0.5899145275319171, 0.5899145275319171],[0.589480073986067, 0.589480073986067],[0.5799354838719637, 0.5799354838719637],[0.5895701712377104, 0.5895701712377104],[0.5899023870551758, 0.5899023870551758],[0.5899679972453669, 0.5899679972453669],[0.5899710463574905, 0.5899710463574905],[0.5900540992961396, 0.5900540992961396],[0.6193294997167413, 0.6193294997167413]
